Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
雲遊豪華房,服務、票券,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
牧田 電鑽,居家生活,Home & Living,Home & Living,Home & Living
one boy外套,女生衣著,Women Clothes,Women Clothes,Women Clothes
costco牛肉,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
venchi 巧克力,美食、伴手禮,Food & Beverages,Food & Beverages,Stationery
aprilskin,美妝保健,Beauty,Beauty,Beauty
體育 用品,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
johren,服務、票券,"Tickets, Vouchers & Services",Gaming & Consoles,Gaming & Consoles
celine皮夾,,Women Bags,Women Bags,Men Bags
ahc神仙水,美妝保健,Beauty,Beauty,Beauty
arcteryx,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Men Clothes
city of pop 拼圖,遊戲王,Mom & Baby,Mom & Baby,Mom & Baby
m331,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
sony,手機平板與周邊,Audio,Audio,Mobile & Gadgets
攪拌機,家電影音,Home Appliances,Home Appliances,Home Appliances
校色器,3C與筆電,Cameras & Drones,"Tickets, Vouchers & Services",Computers & Accessories
氣泡飲,美食、伴手禮,Food & Beverages,Food & Beverages,Automobiles
螢幕,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
開工,Others,Home & Living,Home & Living,Food & Beverages
電動機車,汽機車零件百貨,Motorcycles,Motorcycles,Home & Living
手表推薦,男生包包與配件,,,
牛仔短褲,女生衣著,Women Clothes,Women Clothes,Men Clothes
短髮捲髮,Others,Beauty,Fashion Accessories,Fashion Accessories
桂格燕麥,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
倩碧,美妝保健,Beauty,Beauty,Beauty
金 石堂,居家生活,,,
oatly燕麥奶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
斜背包女,女生包包/精品,Women Bags,Women Bags,Women Bags
apple watch 5,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fantia,遊戲王,Hobbies & Collections,Health,Travel & Luggage
gaole,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
gnc,美妝保健,Health,Health,Sports & Outdoors
gtx1080,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
q18,美妝保健,Health,Women Clothes,Mobile & Gadgets
unifi,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
vivowatch,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
不二家,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
工具箱,居家生活,Home & Living,Home & Living,Home & Living
狼人殺,遊戲王,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
茶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
電源供應器,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
冰壩杯,居家生活,Home & Living,Home & Living,Home & Living
ipad air,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
yamaha機車,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
allie 防曬,美妝保健,Beauty,Beauty,Beauty
蘋果 醋,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
kangol官網,女生包包/精品,Women Bags,Women Bags,Men Shoes
lr44 電池,3C與筆電,Home Appliances,Home Appliances,Home Appliances
小米 攝影機,3C與筆電,Cameras & Drones,Cameras & Drones,Cameras & Drones
三洋 冷氣,家電影音,Home Appliances,Home Appliances,Home Appliances
年曆,居家生活,Stationery,Stationery,Home & Living
男生 鞋子,男女鞋,Men Shoes,Men Shoes,Men Shoes
像框,居家生活,Home & Living,Home & Living,Hobbies & Collections
細菌 人,娛樂、收藏,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
牛蒡 茶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
海底撈自煮火鍋,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
簡約質感桌布,手機平板與周邊,Home & Living,Home & Living,Sports & Outdoors
neom 蠟燭,,Home & Living,Home & Living,Home & Living
t2,汽機車零件百貨,Motorcycles,Motorcycles,Computers & Accessories
台灣地圖,娛樂、收藏,Books & Magazines,Mom & Baby,Books & Magazines
吸盤,居家生活,Home & Living,Automobiles,Home & Living
手持電風扇,家電影音,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
收納盒,居家生活,Home & Living,Home & Living,Home & Living
智慧手環,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
機車手套,汽機車零件百貨,Fashion Accessories,Fashion Accessories,Fashion Accessories
滑步機,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
烤箱,家電影音,Home Appliances,Home Appliances,Home Appliances
男友生日禮物,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
蒲公英 衛生紙,居家生活,Home & Living,Home & Living,Home & Living
逆止閥,居家生活,Home & Living,Home & Living,Home & Living
重慶小麵,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
辦公室 小物,娛樂、收藏,Home Appliances,Stationery,Stationery
wifi接收器,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
gk 公仔,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Mom & Baby
apple watch 7 保護殼,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
電子 秤,家電影音,Home & Living,Home & Living,Pets
相機 包,3C與筆電,Cameras & Drones,Cameras & Drones,Cameras & Drones
zara 官網,女生衣著,Women Bags,Fashion Accessories,Fashion Accessories
小 叮噹,娛樂、收藏,,,
雷神 巧克力,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
乾麵,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
股市總覽,,Books & Magazines,Books & Magazines,Books & Magazines
ac草影,寵物,Pets,Pets,Pets
omega,男生包包與配件,Watches,Watches,Stationery
p5r,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
仙人掌,居家生活,Home & Living,Home & Living,Mom & Baby
加濕器,家電影音,Home & Living,Home & Living,Home & Living
打氣機,汽機車零件百貨,Home & Living,Home & Living,Home & Living
斗篷雨衣,汽機車零件百貨,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
桃園怜奈,娛樂、收藏,Hobbies & Collections,Books & Magazines,Hobbies & Collections
樂高,娛樂、收藏,Mom & Baby,Mom & Baby,Mom & Baby
登機箱,戶外與運動用品,Travel & Luggage,Travel & Luggage,Travel & Luggage
白醋,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
精油,美妝保健,Home & Living,Home & Living,Home & Living
超力家計號,美妝保健,Health,Health,Health
運動水壺,戶外與運動用品,Home & Living,Home & Living,Home & Living
韓版衣服,女生衣著,Women Clothes,Women Clothes,Men Clothes
餐卷,服務、票券,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
可愛角落生物,娛樂、收藏,Mom & Baby,Home & Living,Home & Living
hoka one one,男女鞋,Sports & Outdoors,Sports & Outdoors,Men Shoes
jordon,男女鞋,Sports & Outdoors,Sports & Outdoors,Women Shoes
禮盒印刷,Others,Stationery,Stationery,Fashion Accessories
ferragamo,美妝保健,Women Shoes,Women Shoes,Men Bags
lulu 豬,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
沙發 椅,居家生活,Home & Living,Home & Living,Home & Living
cc18,居家生活,Home & Living,Fashion Accessories,Fashion Accessories
催情藥,其他類別,Health,Health,Beauty
親親口罩,居家生活,Health,Health,Health
蝦皮退款流程,Platform Terms ( Shopee / Momo),Women Shoes,Women Clothes,Women Clothes
門擋,居家生活,Home & Living,Home & Living,Home & Living
雨刷,汽機車零件百貨,Automobiles,Automobiles,Automobiles
咖啡 廳,居家生活,,,
本土 自拍,3C與筆電,Mobile & Gadgets,Automobiles,Automobiles
腳踏板,居家生活,Sports & Outdoors,Sports & Outdoors,Home & Living
dunk 熊貓,男女鞋,Men Shoes,Men Shoes,Women Shoes
蛋糕 盒,居家生活,Home & Living,Home & Living,Home & Living
雪鏈哪裡買,,,,
casio,3C與筆電,Watches,Watches,Watches
casio 手錶,男生包包與配件,Watches,Watches,Watches
pchome購物中心,Platform Terms ( Shopee / Momo),,,
primacy 4,汽機車零件百貨,Automobiles,Automobiles,Home & Living
ps4 pro,遊戲王,Gaming & Consoles,Gaming & Consoles,Computers & Accessories
來自繽紛世界的明日,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
咖波,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
喜樂纖,美妝保健,Health,Health,Health
康福茶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
星期四農莊,美妝保健,Home & Living,Home & Living,Home & Living
曼秀雷敦,美妝保健,Health,Health,Health
桌曆,居家生活,Stationery,Stationery,Stationery
縫隙櫃,居家生活,Home & Living,Home & Living,Home & Living
運動褲,戶外與運動用品,Men Clothes,Men Clothes,Men Clothes
鐵三角,手機平板與周邊,Audio,Audio,Audio
餐盤,居家生活,Home & Living,Home & Living,Home & Living
麻辣鴨血,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
bose藍芽喇叭,家電影音,Audio,Fashion Accessories,Home Appliances
kangol帽子,男生包包與配件,Fashion Accessories,Fashion Accessories,Fashion Accessories
加壓馬達價格,居家生活,Home & Living,Home & Living,Home & Living
地基主金紙,居家生活,Home & Living,Home & Living,Home & Living
某天成為公主第二季,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
apple tv 4k,家電影音,Home Appliances,Home Appliances,Mobile & Gadgets
蘋果 手錶,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
交換禮物 200,Others,Hobbies & Collections,Home & Living,Home & Living
pd 充電,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
岡本 001,美妝保健,Health,Health,Health
火漆印章,居家生活,Stationery,Stationery,Stationery
扶桑 花,居家生活,Home & Living,Home & Living,Fashion Accessories
遙控 飛機,居家生活,Hobbies & Collections,Hobbies & Collections,Gaming & Consoles
2070,3C與筆電,Computers & Accessories,Computers & Accessories,Home & Living
紅色 洋裝,女生衣著,Women Clothes,Women Clothes,Women Clothes
realme x2 pro,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
手機 袋,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
頭皮 護理,美妝保健,Beauty,Beauty,Beauty
lenovo 筆電,3C與筆電,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
luminarc樂美雅玻璃餐盤 股東會 紀念品,居家生活,,,
蝦皮賣家宅配,Platform Terms ( Shopee / Momo),Computers & Accessories,Pets,Pets
nike waffle one,戶外與運動用品,Women Shoes,Women Shoes,Women Shoes
歐美成人影片,Others,Health,Health,Health
雪鏈哪裡買,汽機車零件百貨,,,
蛋糕 盒,,Home & Living,Home & Living,Home & Living
a80,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Home & Living
airpods保護套,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Audio
c310,3C與筆電,Computers & Accessories,Cameras & Drones,Mom & Baby
frepure,美妝保健,Health,Health,Health
magy,男女鞋,Women Shoes,Women Shoes,Women Shoes
ps4遊戲,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
八重螺旋,其他類別,Health,Health,Pets
廚房收納架,居家生活,Home & Living,Home & Living,Home & Living
海底撈 湯底,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
腳踏墊,居家生活,Home & Living,Home & Living,Home & Living
redwing,男女鞋,Men Shoes,Men Shoes,Men Clothes
小米空氣清淨機,家電影音,Home Appliances,Home Appliances,Home Appliances
oris,男生包包與配件,Watches,Watches,Watches
富邦醫療險,Platform Terms ( Shopee / Momo),,,
角鋼桌,居家生活,Home & Living,Home & Living,Home & Living
竹鼠,寵物,Pets,Pets,Stationery
婕樂纖,美妝保健,Health,Health,Health
彌月卡片,居家生活,Home & Living,Home & Living,Stationery
sony xperia 10 ii,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
屏科大醬油,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
土地公,Others,Home & Living,Home & Living,Hobbies & Collections
冷凍 冰箱,家電影音,Home Appliances,Home Appliances,Home Appliances
乾燥 花,居家生活,Home & Living,Home & Living,Sports & Outdoors
南瓜 子,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
立體 醫療 口罩,居家生活,,Health,Health
yoho 口罩,居家生活,Health,Health,Health
giabyte,3C與筆電,,,
jets sl,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
手指餅乾,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
七巧板,嬰幼童與母親,Mom & Baby,Mom & Baby,Mom & Baby
凰呀,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
自殺 突擊 隊,,,,
anello,女生包包/精品,Women Bags,Women Bags,Women Bags
g pro wireless,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
htc,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Women Bags
olivia,居家生活,Home & Living,Home & Living,Mom & Baby
saber,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
switch 充電線,遊戲王,Gaming & Consoles,Mobile & Gadgets,Mobile & Gadgets
switch 收納包,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
奈何boss要娶我,娛樂、收藏,Hobbies & Collections,Home & Living,Home & Living
安全鞋,男女鞋,Men Shoes,Men Shoes,Men Shoes
海苔,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
約定的夢幻島,娛樂、收藏,Books & Magazines,Hobbies & Collections,Women Clothes
上好醫療口罩,居家生活,Health,Health,Health
五金零件,居家生活,Home & Living,Home & Living,Home & Living
林內熱水器,家電影音,Home Appliances,Home Appliances,Home Appliances
日本零食,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
air pods3,手機平板與周邊,Mobile & Gadgets,Audio,Mobile & Gadgets
bl h,書籍及文創商品,Mobile & Gadgets,Books & Magazines,Books & Magazines
港明高中,Others,Women Clothes,Women Clothes,Sports & Outdoors
刻印,居家生活,Stationery,Stationery,Stationery
修改衣服,服務、票券,Home & Living,"Tickets, Vouchers & Services",Home & Living
paladium,戶外與運動用品,Men Shoes,Men Shoes,Men Shoes
天麗生技,美妝保健,Beauty,Health,Beauty
玩具 店,娛樂、收藏,Mom & Baby,Mom & Baby,Mom & Baby
拉鍊蟲,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Home & Living
週年禮物,Others,Home & Living,Home & Living,Food & Beverages
鸚鵡,寵物,Pets,Pets,Pets
鴨賞,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
淘寶台灣,Others,"Tickets, Vouchers & Services",Baby & Kids Fashion,"Tickets, Vouchers & Services"
小 太陽,家電影音,Pets,Beauty,Beauty
final cut pro,服務、票券,Computers & Accessories,Computers & Accessories,Computers & Accessories
哥德式護髮,美妝保健,Beauty,Beauty,Beauty
qubii,3C與筆電,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
蝴蝶忍,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Stationery
橘子 果醬,美食、伴手禮,Food & Beverages,Food Delivery,Food Delivery
點 點心,美食、伴手禮,,Food & Beverages,Food & Beverages
diptyque,美妝保健,Beauty,Beauty,Beauty
gtx1070,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
mf,男生衣著,Men Clothes,Men Clothes,Computers & Accessories
nest mini,3C與筆電,Audio,Audio,Mom & Baby
南方公園s23,娛樂、收藏,,,
單人床墊,居家生活,Home & Living,Home & Living,Home & Living
安博盒子pro2,家電影音,Home Appliances,Home Appliances,Health
導入儀,美妝保健,Beauty,Beauty,Beauty
小型洗衣機,家電影音,Home Appliances,Home Appliances,Home Appliances
春茶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
暖爐,家電影音,Home Appliances,Home Appliances,Home Appliances
機車行車記錄器,汽機車零件百貨,Automobiles,Automobiles,Automobiles
素t,男生衣著,Men Clothes,Men Clothes,Men Clothes
蜂蠟,居家生活,Home & Living,Home & Living,Home & Living
過年送禮,美食、伴手禮,Food & Beverages,Food & Beverages,Home & Living
麻吉兔,娛樂、收藏,Mobile & Gadgets,Home & Living,Home & Living
巴西蘑菇,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
黑棗泥,美食、伴手禮,Mom & Baby,Food & Beverages,Mom & Baby
auto cad,書籍及文創商品,Computers & Accessories,Computers & Accessories,Computers & Accessories
富士通 冷氣,家電影音,Home Appliances,Home Appliances,Home Appliances
筆記 電腦,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
蝦皮店到店門市查詢,Platform Terms ( Shopee / Momo),Books & Magazines,Beauty,Beauty
小 行星,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
萬里 蟹,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
timeless 玻尿酸,美妝保健,Beauty,Beauty,Beauty
urbane多功能美食鍋,家電影音,Home Appliances,Home Appliances,Home Appliances
led三角警示燈 股東會 紀念品,汽機車零件百貨,,,
小野 六花,其他類別,Books & Magazines,Health,Health
台東 釋迦,美食、伴手禮,Food & Beverages,Food & Beverages,Hobbies & Collections
開車漫畫,書籍及文創商品,Books & Magazines,Women Clothes,Women Clothes
鹿 胎盤,美妝保健,Health,Beauty,Beauty
投射 燈,居家生活,Home & Living,Home Appliances,Home Appliances
中國 地圖,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
王思佳,娛樂、收藏,Health,Women Bags,Fashion Accessories
肯德基可達鴨,,Hobbies & Collections,Hobbies & Collections,Mom & Baby
ahc 眼霜,美妝保健,Beauty,Beauty,Beauty
fin,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
k375s,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
vr 眼鏡,3C與筆電,Mobile & Gadgets,Gaming & Consoles,Gaming & Consoles
小米手環 4,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Watches
怪物彈珠,娛樂、收藏,"Tickets, Vouchers & Services","Tickets, Vouchers & Services",Gaming & Consoles
蒸氣卡,遊戲王,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
重訓椅,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
電池,3C與筆電,Home Appliances,Home Appliances,Home Appliances
香氛機,家電影音,Home & Living,Home & Living,Home & Living
宜得利,居家生活,Home & Living,Home & Living,Home & Living
laura mercier,美妝保健,Beauty,Beauty,Beauty
削鉛筆機,居家生活,Stationery,Stationery,Stationery
漫畫 oh,書籍及文創商品,,,
agf 咖啡,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
路易 莎,美食、伴手禮,Food & Beverages,Home & Living,Home & Living
月亮 褲,女生衣著,Women Clothes,Women Clothes,Women Clothes
加拿大 鵝,男生衣著,Home & Living,Home & Living,Men Clothes
減肥零食,美食、伴手禮,Food & Beverages,Beauty,Food & Beverages
六角 扳手,居家生活,Home & Living,Home & Living,Home & Living
字母 哥,戶外與運動用品,,Sports & Outdoors,Sports & Outdoors
wh1000xm4,手機平板與周邊,Audio,Audio,Audio
二手 車,汽機車零件百貨,Automobiles,Automobiles,Automobiles
zbrush,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
八卦 海,其他類別,Home & Living,Baby & Kids Fashion,Baby & Kids Fashion
loewe包,女生包包/精品,Women Bags,Women Bags,Men Bags
花蓮名產,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
gildan,男生衣著,Men Clothes,Men Clothes,Men Clothes
innisfree,美妝保健,Beauty,Beauty,Beauty
noritake,居家生活,Home & Living,Home & Living,Books & Magazines
oppo a73,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Cameras & Drones
pchme,Platform Terms ( Shopee / Momo),,,
realme x2 pro,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
vitantonio鬆餅機,家電影音,Home Appliances,Home Appliances,Home & Living
分離式冷氣,家電影音,Home Appliances,Home Appliances,Home & Living
印加果,美妝保健,Health,Food & Beverages,Food & Beverages
增高鞋墊,男女鞋,Women Shoes,Women Shoes,Women Shoes
小ck,女生包包/精品,Women Bags,Women Bags,Women Bags
手機架 機車,手機平板與周邊,Motorcycles,Motorcycles,Motorcycles
水卜櫻,其他類別,Health,Health,Health
環保杯,居家生活,Home & Living,Home & Living,Home & Living
甘蔗汁,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
第五人格,遊戲王,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
草影,寵物,Pets,Pets,Pets
薩爾達傳說 曠野之息,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
除粉刺,美妝保健,Beauty,Beauty,Beauty
音樂播放器,家電影音,Audio,Audio,Computers & Accessories
垂直律動機,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
abc-mart,男女鞋,Men Shoes,Men Shoes,Women Shoes
led,居家生活,Home & Living,Home & Living,Home & Living
msi筆電,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
gucci長夾,女生包包/精品,Women Bags,Women Bags,Men Bags
fz25,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
ut男,男生衣著,,,
jets sl,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
月亮 枕,嬰幼童與母親,Mom & Baby,Home & Living,Home & Living
櫻桃 鴨,美食、伴手禮,Food & Beverages,Pets,Pets
travis japan,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Baby & Kids Fashion
agm 電瓶,汽機車零件百貨,Automobiles,Automobiles,Automobiles
立陶宛 巧克力,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
可愛 頭像,居家生活,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
7-11冷凍店到店,Others,Food & Beverages,Food & Beverages,Food & Beverages
生活 用品,,Home & Living,Home & Living,Mom & Baby
1050ti,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
a小說,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
gt1030,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
t8燈管,居家生活,Home & Living,Home & Living,Home & Living
哆啦a夢 牧場物語,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
打卡鐘,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
數字油畫,居家生活,Home & Living,Home & Living,Home & Living
松露醬,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
毛毯,居家生活,Home & Living,Home & Living,Home & Living
熱敷眼罩,美妝保健,Beauty,Beauty,Beauty
科學麵,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
調音器,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
酯類機油,汽機車零件百貨,Automobiles,Automobiles,Automobiles
雷射測距儀,居家生活,Home & Living,Home & Living,Home & Living
髮捲,美妝保健,Beauty,Beauty,Beauty
鬆餅機推薦,家電影音,Home Appliances,Home Appliances,Home Appliances
麻花麵,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
台灣地理位置圖,書籍及文創商品,Stationery,Books & Magazines,Books & Magazines
識別證,居家生活,Stationery,Stationery,Stationery
金門牛肉乾,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
壓克力隔板,居家生活,Home & Living,Home & Living,Home & Living
牛年賀卡,居家生活,Home & Living,Stationery,Stationery
機車 駕照,汽機車零件百貨,,Books & Magazines,
誠品線上,書籍及文創商品,Books & Magazines,Beauty,"Tickets, Vouchers & Services"
燕麥 奶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
丁字 褲,女生衣著,Women Clothes,Women Clothes,Women Clothes
無線 網卡,3C與筆電,Computers & Accessories,Computers & Accessories,Home Appliances
木材,居家生活,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
起司條,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
1111 購物 節,Platform Terms ( Shopee / Momo),,,
adidas 拖鞋,戶外與運動用品,Men Shoes,Men Shoes,Men Shoes
登山鞋推薦,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
中秋節月餅,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
switch 遊戲 片,遊戲王,Gaming & Consoles,Hobbies & Collections,Gaming & Consoles
中國結,,Fashion Accessories,Fashion Accessories,Fashion Accessories
aveeno 乳液,美妝保健,Beauty,Beauty,Beauty
nokia 8.1,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
人工皮,美妝保健,Health,Health,Health
原味內褲,女生衣著,Women Clothes,Women Clothes,Women Clothes
愛之味純濃燕麥,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
水龍頭濾水器,居家生活,Home & Living,Home & Living,Home & Living
消毒酒精,居家生活,Health,Health,Health
烤肉架,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
資生堂化妝水,美妝保健,Beauty,Beauty,Beauty
金桔,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
騎士,娛樂、收藏,Men Clothes,Men Clothes,Health
黃金神威,書籍及文創商品,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
蝦皮錢包提款,Platform Terms ( Shopee / Momo),Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
浴室鏡櫃,居家生活,Home & Living,Home & Living,Home & Living
大同電視,家電影音,Home Appliances,Home Appliances,Home & Living
6700xt,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
水槍,居家生活,Mom & Baby,Mom & Baby,Mom & Baby
寵物溝通,寵物,Pets,Pets,Pets
rtx 3090,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
手機 殼,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
甲珍電熱毯,家電影音,Home Appliances,Home Appliances,Home Appliances
發 電機,居家生活,Home & Living,Sports & Outdoors,Sports & Outdoors
膠原 蛋白,美妝保健,Health,Food & Beverages,Food & Beverages
iphone 12,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pccillin,3C與筆電,,Computers & Accessories,
鞋 全家福,男女鞋,Sports & Outdoors,Women Shoes,Sports & Outdoors
摩根 石,娛樂、收藏,Hobbies & Collections,Food & Beverages,Food & Beverages
pladium,男女鞋,Women Shoes,Women Shoes,Women Shoes
男友 禮物,Others,Beauty,Women Clothes,Home & Living
除疤凝膠推薦,美妝保健,,,
全聯 福袋,Others,Travel & Luggage,Women Bags,Women Bags
3688,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
垂直 律 動機,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
lr1130,家電影音,Home Appliances,Home Appliances,Home Appliances
蒜蓉醬,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
定食 8,,Home & Living,"Tickets, Vouchers & Services","Tickets, Vouchers & Services"
skechers 老爹鞋,,Women Shoes,Women Shoes,Women Shoes
150機車,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
hyperx,3C與筆電,Audio,Audio,Audio
