Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
termoventilador somela,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
bosca sodimac,Others,,,
smartv,Electrónica,Home Appliances,Home & Living,Home & Living
anillos,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
salida de baño mujer,Calzado de Mujer,Women Shoes,Women Clothes,Women Shoes
dron,Electrónica,,Cameras & Drones,Mom & Baby
homecenter san bernardo,Others,,,
roperos sodimac,Others,,,
escritorio homecenter,Hogar y Vida,,,
converse run star motion,Calzado de Mujer,,Women Shoes,
abecedario,Juguetes y Hobbies,,,
bicimoto 49cc,Accesorios para Vehículos,,,
fotech,,,,
purificador de aire,Hogar y Vida,,Home Appliances,Automobiles
cargador iphone,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
filtro de agua para llave,Hogar y Vida,,,
licuadora portatil,Electrodomésticos,,Home Appliances,Home Appliances
control ps3,Videojuegos,,Gaming & Consoles,
fisher price,Juguetes y Hobbies,,,
chaquetas de cuero,Ropa de Mujer,,Women Clothes,Men Clothes
cocina de juguete,Juguetes y Hobbies,,Mom & Baby,Mom & Baby
dodimac,Hogar y Vida,,,
spider man no way home,Others,,,
montblanc starwalker,Belleza,Stationery,Stationery,Stationery
thermomix,Electrodomésticos,,Home & Living,Home Appliances
pinball,Videojuegos,,,
baño para perros,Mascotas,,,
zapatillas,Calzado de Mujer,Men Shoes,Men Shoes,Men Shoes
comedores homy,Hogar y Vida,,,
cable vga,Computación,,Audio,Audio
copas gin,,,,
bañera bebe,Madre y Bebé,,Mom & Baby,
chaqueta impermeable mujer,Ropa de Mujer,,Sports & Outdoors,Women Clothes
cerradura digital,Hogar y Vida,,Home & Living,Home & Living
poleron chiporro mujer,Ropa de Mujer,Women Shoes,Women Shoes,Women Shoes
calientacamas 1 plaza,Hogar y Vida,Home & Living,Home & Living,Home & Living
vendo sitio en el quisco por apuro,Others,,,
calentador de agua electrico,Hogar y Vida,,,
esmalte permanente de uñas,Belleza,,Beauty,Beauty
camiones usados,Accesorios para Vehículos,,,
bolsas tnt por mayor,Hogar y Vida,Women Bags,Stationery,Stationery
manga demon slayer,Hogar y Vida,,Hobbies & Collections,Hobbies & Collections
organizador,Hogar y Vida,Home & Living,Home & Living,Home & Living
smart tv 65,Electrodomésticos,Home Appliances,Home & Living,Home & Living
taladro inalambrico bauker,Hogar y Vida,,Home & Living,Home & Living
protector de madera,Hogar y Vida,Mom & Baby,Home & Living,Home & Living
miss dior,Belleza,,,
bateria auto,Accesorios para Vehículos,,Automobiles,
horno electrico grande,Electrodomésticos,,,
alaskan malamute,Mascotas,Men Clothes,Baby & Kids Fashion,Baby & Kids Fashion
calzas hombre,Ropa de Hombre,Men Shoes,Sports & Outdoors,Sports & Outdoors
sofa cama sodimac,Hogar y Vida,,,
smartphone samsung,Celulares y Gadgets,,,
griferia,Hogar y Vida,,Home & Living,Home & Living
closet baratos,Hogar y Vida,Home & Living,Home & Living,Home & Living
bateria electronica,Juguetes y Hobbies,,,
kn95,Salud,Fashion Accessories,Beauty,Beauty
cargador iphone,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
placa carpintera 18 mm,Hogar y Vida,,,
cuatrimotos concepcion,Others,,,
bull terrier,Mascotas,Men Clothes,Automobiles,Automobiles
detector de gas,Hogar y Vida,,Home & Living,
yorkshire terrier,Mascotas,,,
policarbonato liso,Hogar y Vida,,,
soporte tv pedestal,Electrónica,,,
coronas de princesas,Accesorios de Moda,,Baby & Kids Fashion,Baby & Kids Fashion
mancuernas 10 kg,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
batidora manual,Electrodomésticos,,Home & Living,
chaleco,Ropa de Mujer,,Women Clothes,Women Clothes
terciado estructural 18mm,Hogar y Vida,,,
easy estufas electricas,Electrodomésticos,,,
guitarra,Juguetes y Hobbies,,Hobbies & Collections,Mom & Baby
maquina de soldar sodimac,Others,,,
zapatillas under armour hombre,Calzado de Hombre,,,
sabanas 1.5,Hogar y Vida,,,
horno industrial maigas,Electrodomésticos,,,
remaches pop,Hogar y Vida,Home & Living,Home & Living,Stationery
encimeras de cocina,Hogar y Vida,Home & Living,Home & Living,Home & Living
copas ramazzotti,Hogar y Vida,,,
quilt,Hogar y Vida,Home & Living,Home & Living,Home & Living
maquina depilacion laser,Belleza,Beauty,Beauty,Beauty
baterias para autos,Accesorios para Vehículos,,,
casas en remate,Hogar y Vida,,,
poco x3 pro tiendas,Celulares y Gadgets,,,
persianas de madera,Hogar y Vida,Home & Living,Home & Living,Home & Living
shampoo,Belleza,,Beauty,Beauty
cocina leña,Electrodomésticos,Home Appliances,Sports & Outdoors,Home & Living
homecenter sodimac.cl,Others,,,
panderetas sodimac,Others,,,
chaqueta doite hombre,Ropa de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
kit de emergencia,Hogar y Vida,,Health,Health
solamententv,Hogar y Vida,,,
estufa rocket,,,,
escorts valparaíso,,,,
nike shox,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
spy x family,Juguetes y Hobbies,,Baby & Kids Fashion,Men Clothes
jordan 4 black cat,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
orilladora de pasto,Hogar y Vida,Home & Living,Home & Living,Home & Living
entradas bad bunny,Others,,,
economico quinchos rusticos,Hogar y Vida,,,
earpods,Electrónica,Audio,Audio,Mobile & Gadgets
cholguan,Hogar y Vida,,,
guardapolvos,Hogar y Vida,,,
sodimac porcelanato,Hogar y Vida,,,
sparco,Accesorios para Vehículos,Men Shoes,Men Clothes,Men Shoes
parrillas a gas,Electrodomésticos,,,
zapatos impermeables hombre,Calzado de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
arriendo pieza,Hogar y Vida,,,
monomando,Hogar y Vida,,,
vestidos de lanilla,Ropa de Mujer,Watches,Watches,Watches
tecle pluma,Others,,,
cama americana 1.5,Hogar y Vida,,,
audífonos gamer,Electrónica,,Audio,
camara seguridad,Hogar y Vida,,Cameras & Drones,Cameras & Drones
vitrificado de pisos,Hogar y Vida,,,
freezer vertical,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
raqueta de padel,Deportes y Fitness,,,
arumi,Belleza,,,
arriendos concepcion,,,,
hello kitty,Celulares y Gadgets,Mobile & Gadgets,Mom & Baby,Beauty
papel fotografico,Papelería,,Cameras & Drones,
cyberday paris,Others,,,
poodle,Mascotas,Pets,Pets,Women Clothes
camiones en venta por apuro,Others,,,
clavadora electrica,Hogar y Vida,,Home & Living,
termo keep,Deportes y Fitness,Home & Living,Home & Living,Home & Living
bicicleta con motor,Deportes y Fitness,Sports & Outdoors,Automobiles,Automobiles
monitor bebe,Madre y Bebé,,,
escuadra carpintero,Hogar y Vida,Home & Living,Home & Living,Home & Living
bicimoto,Accesorios para Vehículos,,,
hoverboard,Deportes y Fitness,Sports & Outdoors,Home & Living,Women Shoes
maquinas de cafe,Electrodomésticos,,Home Appliances,Home Appliances
mochila mujer,Bolsas de Mujer,,Women Bags,Women Bags
falabe,Platform Terms (Mercado/Shopee),,,
cerámicas enen sodimac,Others,,,
estufa pellet,Electrodomésticos,,,
sacos de dormir,Deportes y Fitness,,,
longanizas de chillan,Alimentos y Bebidas,,,
terciado estructural 15mm,Hogar y Vida,,,
fundas de plumon,Hogar y Vida,Automobiles,Mobile & Gadgets,Mobile & Gadgets
apple iphone 13 pro max tiendas,Celulares y Gadgets,,,
camilla para masajes,Salud,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cierres perimetrales,,,,
bull terrier,Mascotas,Men Clothes,Automobiles,Automobiles
juguera,Electrodomésticos,,Home Appliances,Home Appliances
cocina a leña chica,Hogar y Vida,,,
bicimoto,Accesorios para Vehículos,,,
reloj control asistencia,Papelería,Computers & Accessories,Computers & Accessories,Computers & Accessories
salomon,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Men Clothes
grinder,Hogar y Vida,,Home & Living,Home & Living
jeans flare mujer,Ropa de Mujer,,,
veladores sodimac,Hogar y Vida,,,
reloj de hombre,Joyas y Relojes,,Watches,
carteras amphora,Bolsas de Mujer,,,
guantes bicicleta,Deportes y Fitness,,Fashion Accessories,Motorcycles
perfumes mujer,Belleza,,Beauty,Beauty
nike blazer mid 77,Calzado de Hombre,,Sports & Outdoors,Sports & Outdoors
"falabella,com",Platform Terms (Mercado/Shopee),,,
escaleras metalicas,Hogar y Vida,Home & Living,Home & Living,Home & Living
yorkshire terrier,Mascotas,,,
impresiones 3d,Hogar y Vida,,,
parachoque chevrolet sail,Accesorios para Vehículos,,,
185 65 r14,Accesorios para Vehículos,,,
guateros de semillas,Belleza,Fashion Accessories,Fashion Accessories,Fashion Accessories
perfil 20x30,Others,,,
ron diplomatico,Alimentos y Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
motocicleta electrica,Accesorios para Vehículos,,Motorcycles,Motorcycles
pantalones anchos mujer,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
mp3,Electrónica,,Audio,Audio
extractor de aire,Electrodomésticos,,,
visicooler,Electrodomésticos,,,
boinas hombre,Accesorios de Moda,,,
terciado estructural 18mm,Hogar y Vida,,,
lampara escritorio,Hogar y Vida,,Home & Living,Home & Living
porta bicicleta para auto,Accesorios para Vehículos,,,
cinta reflectante,Accesorios para Vehículos,,Automobiles,Automobiles
cajas de herramientas,Belleza,,,
marquesa 2 plazas,Hogar y Vida,,,
closet de madera,Hogar y Vida,Home & Living,Home & Living,Home & Living
mochila cuero hombre,Bolsas de Hombre,Men Bags,Men Bags,Women Bags
adocreto sodimac,Hogar y Vida,,,
zapatillas,Deportes y Fitness,Men Shoes,Men Shoes,Men Shoes
zapatillas,Deportes y Fitness,Men Shoes,Men Shoes,Men Shoes
cocina a leña sodimac,Electrodomésticos,,,
perfume hombre,Belleza,,Fashion Accessories,Fashion Accessories
cholguan sodimac,Others,,,
metalcon sodimac,Others,,,
sodimarc,Others,,,
juegos nintendo switch,Videojuegos,,Gaming & Consoles,Gaming & Consoles
joystick,Videojuegos,,Gaming & Consoles,
maletas en,Viajes y Equipaje,,,
rodillera,Salud,,Motorcycles,Sports & Outdoors
decodificador,Electrónica,,,
manualidades para niñas,Madre y Bebé,Stationery,Fashion Accessories,Home & Living
cmr pagar,Others,,,
ipod touch,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
estufa rocket,Hogar y Vida,,,
soldadora láser,,Home & Living,Home & Living,Home & Living
aprieta terminales,,Home & Living,Home & Living,Home & Living
termo comida,Hogar y Vida,,Home & Living,
rodilleras voleibol,Deportes y Fitness,,Sports & Outdoors,
parka sin manga mujer,Ropa de Mujer,,Women Clothes,Women Clothes
lona impermeable,Hogar y Vida,Home & Living,Home & Living,Women Bags
camas dos plazas,Hogar y Vida,,,
bicicleta aro 26 mujer,Deportes y Fitness,,,
parlantes auto,Accesorios para Vehículos,,,
coche,Accesorios para Vehículos,Automobiles,Automobiles,Stationery
converse zapatillas,Deportes y Fitness,,Men Shoes,Women Shoes
bateria portatil,Celulares y Gadgets,,Mobile & Gadgets,Home & Living
motorhome en iquique,Accesorios para Vehículos,,,
sodimac valdivia,Others,,,
www-falabella-cl,Platform Terms (Mercado/Shopee),,,
falabrlla,Platform Terms (Mercado/Shopee),,,
televisor smart tv,Electrónica,,Home Appliances,Home Appliances
cunas colecho,Madre y Bebé,Women Shoes,Women Shoes,Women Shoes
babyliss,Belleza,,Beauty,Beauty
cmr puntos canje,Others,,,
5,Videojuegos,,,
zapatos de agua,Deportes y Fitness,,Pets,
casa ideas,Hogar y Vida,,,
minnie mouse,Madre y Bebé,Mobile & Gadgets,Women Bags,Fashion Accessories
mochila impermeable,Bolsas de Hombre,,Women Bags,Women Bags
casas prefabricadas,Others,,,
bidones de agua 20 litros,Hogar y Vida,Home & Living,Home & Living,Home & Living
macbook air,Computación,,,
calienta cama 1.5 plaza,Hogar y Vida,,,
suspensores hombre,Ropa de Hombre,,Men Shoes,Men Shoes
calienta cama 1 plaza,Madre y Bebé,Home & Living,Mom & Baby,Mom & Baby
bastidor,Papelería,,,
aislante acustico para paredes,Electrónica,,,
sodimac calefont,Others,,,
carpa 4 personas,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
casas prefabricadas,Hogar y Vida,,,
chasquillas,Belleza,,,
el juego del calamar,Juguetes y Hobbies,,,
body de cobre para perros,Mascotas,Pets,Pets,Pets
moneda de 10 pesos chilenos,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
cachupin 25 kilos,Mascotas,,,
mi 11 lite,Celulares y Gadgets,,,
estufas a parafina jumbo,Electrodomésticos,,,
parcelas,,Sports & Outdoors,Home & Living,Home & Living
bebe reborn,Madre y Bebé,,Mom & Baby,Hobbies & Collections
regulador de gas,Hogar y Vida,Home & Living,Home & Living,Home Appliances
pizarra magnetica,Papelería,,Stationery,Home & Living
crimpeadora,Computación,Home Appliances,Computers & Accessories,Computers & Accessories
parka larga mujer,Ropa de Mujer,,Women Clothes,Sports & Outdoors
tuercas de seguridad para llantas,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles
leggins,Ropa de Mujer,,Women Clothes,Women Clothes
calienta cama 1 plaza,Hogar y Vida,Home & Living,Mom & Baby,Mom & Baby
bebes llorones,Madre y Bebé,,,
lavadoras ensodimac,Electrodomésticos,,,
american bully,Mascotas,,,
malla para ventanas,Hogar y Vida,,Home & Living,
perfumes,Belleza,,Travel & Luggage,Mobile & Gadgets
marmot,Deportes y Fitness,,,
pisos flotantes,Hogar y Vida,,,
falabella..com,Platform Terms (Mercado/Shopee),,,
pantalon buzo hombre,Ropa de Hombre,,Men Clothes,Men Clothes
figuras pokemon,Juguetes y Hobbies,,Hobbies & Collections,Hobbies & Collections
organizadores plasticos,Hogar y Vida,,Beauty,
anticorrosivo,Hogar y Vida,Automobiles,Automobiles,Automobiles
dulces,Alimentos y Bebidas,,,
limonada,Madre y Bebé,Home & Living,Home & Living,Home & Living
cama escritorio homy,,,,
zara,Bolsas de Mujer,,Women Bags,Women Bags
parka impermeable mujer,Ropa de Mujer,,Women Clothes,
impresora multifuncional,Computación,,,
buffet mueble,Hogar y Vida,,,
prensas para madera,Hogar y Vida,Home & Living,Hobbies & Collections,Hobbies & Collections
modem 4g,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
lampara mesa,Hogar y Vida,,Home & Living,
pisos vinilicos sodimac,Hogar y Vida,,,
silla bebe comer,Hogar y Vida,,,
scort chiloe,Hogar y Vida,,,
mesas para niñas,Juguetes y Hobbies,Home & Living,Sports & Outdoors,Sports & Outdoors
casas prefabricadas,Hogar y Vida,,,
freezer vertical,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
traje de baño mujer,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
lentes,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
desague lavaplatos,Hogar y Vida,Home & Living,Home & Living,Home & Living
closet a medida,Hogar y Vida,,,
parka doite mujer,Ropa de Mujer,Men Clothes,Men Clothes,Men Clothes
llaveros personalizados,Accesorios de Moda,Hobbies & Collections,Hobbies & Collections,Women Clothes
deremate,Platform Terms (Mercado/Shopee),,,
bateria dewalt 20v,Hogar y Vida,Home & Living,Computers & Accessories,Computers & Accessories
cargador macbook air,Computación,,Computers & Accessories,
sillon cama espuma,Hogar y Vida,,,
lectura de tarot,Papelería,Hobbies & Collections,Sports & Outdoors,Sports & Outdoors
antiguedades,Juguetes y Hobbies,,,
antiguedades,Juguetes y Hobbies,,,
luces de navidad sodimac,Hogar y Vida,,,
galaxy a12,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
desigual,Ropa de Mujer,,,
colchon ortopedico,Hogar y Vida,,Pets,
nine west,Accesorios de Moda,Women Clothes,Women Bags,Women Bags
alexa echo dot 4,Electrónica,,,
polera real madrid,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
sexhot,Juguetes y Hobbies,,,
www.falabella.com mis compras,Platform Terms (Mercado/Shopee),,,
motobombas,Others,Home & Living,Home & Living,Home & Living
termometro de mercurio,Salud,,,
mini motosierra,Hogar y Vida,,Home & Living,
hello kitty,Madre y Bebé,Mobile & Gadgets,Mom & Baby,Beauty
termo mate,Hogar y Vida,,Home & Living,
flipper venta,Videojuegos,,,
perchero de pie,Hogar y Vida,Home & Living,Home & Living,Home & Living
perfiles de fierro sodimac,Hogar y Vida,,,
frazada electrica,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby
chaqueta mujer,Ropa de Mujer,Women Clothes,Women Clothes,Baby & Kids Fashion
cerámica piso sodimac,Others,,,
sillas para comedor,Hogar y Vida,Home & Living,Home & Living,Home & Living
cortinas black out,Hogar y Vida,,Sports & Outdoors,Sports & Outdoors
sharpie,Papelería,,,
manto de eva,Hogar y Vida,Audio,Audio,Audio
estanque de agua 5000 litros,Hogar y Vida,,,
extractores de aire industrial,Electrodomésticos,Home Appliances,Home Appliances,Home & Living
deshumificador,Electrodomésticos,,,
estuche,Papelería,Stationery,Stationery,Home & Living
saco de cemento,Others,Men Clothes,Home Appliances,Home Appliances
escort en santiago centro,Hogar y Vida,,,
tarjetero hombre,Bolsas de Hombre,,Men Bags,
patas para cama,Hogar y Vida,,,
quique hache detective,Libros y Revistas,,,
gomitas de melatonina,Salud,Home & Living,Home & Living,Home & Living
loteria-cl,Hogar y Vida,,,
gomitas de melatonina,,Home & Living,Home & Living,Home & Living
vestidos de invierno,Ropa de Mujer,,Women Clothes,
percheros de madera,Hogar y Vida,,,
hidrolavadora a vapor,Hogar y Vida,,Home & Living,
calzones menstruales,Ropa de Mujer,,,
sofa 2 cuerpos,Hogar y Vida,Home & Living,Automobiles,Automobiles
cafetera ursus trotter,Electrodomésticos,,,
living seccional,Hogar y Vida,,,
piso flotante sodimac,Others,,,
mesa plegable sodimac,Others,,,
cepillo revlon,Belleza,,Beauty,Beauty
apple watch serie 3,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
cyber.cl,Platform Terms (Mercado/Shopee),,,
enterofort,Salud,,,
damas de compañía,Hogar y Vida,Stationery,Stationery,Stationery
pelota de basquetbol,Deportes y Fitness,,,
termothermo,Deportes y Fitness,,,
imanes de neodimio,Hogar y Vida,,,
caballo,Mascotas,Fashion Accessories,Home & Living,Pets
gorras,Accesorios de Moda,,Fashion Accessories,Fashion Accessories
monitor para bebe,Madre y Bebé,,Mom & Baby,Mom & Baby
nike court,Calzado de Hombre,,Sports & Outdoors,Sports & Outdoors
gorro de natacion,,,Sports & Outdoors,Sports & Outdoors
gorros new era,Accesorios de Moda,,Fashion Accessories,Fashion Accessories
escort arica,Belleza,,,
bar,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
tineta de pintura,Hogar y Vida,Home & Living,Home & Living,Home & Living
venta de tractores usados en,Accesorios para Vehículos,,,
silla terraza sodimac,Hogar y Vida,,,
sodimac futones,Hogar y Vida,,,
roller black out,Hogar y Vida,,,
iphone 13 pro,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
gps para gatos,Mascotas,,Mobile & Gadgets,Mobile & Gadgets
zapatillas sin cordones hombre,Calzado de Hombre,,,
piso vinilico sodimac,Hogar y Vida,,,
mini refrigerador,Electrodomésticos,Mom & Baby,Mom & Baby,Home Appliances
sodim,Others,Computers & Accessories,Computers & Accessories,Computers & Accessories
smart tv 55 pulgadas samsung,Electrodomésticos,,,
pasta de retape,Hogar y Vida,,,
lavadoras semiautomaticas,Electrodomésticos,Home & Living,Home & Living,Home & Living
tape,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
drimkip,Hogar y Vida,,,
scort coquimbo,Hogar y Vida,,,
reloj inteligente,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
aire acondicionado portatil,Electrodomésticos,,Mobile & Gadgets,Computers & Accessories
secadora de ropa portatil,Hogar y Vida,,,
tocadiscos,Electrónica,Mobile & Gadgets,Audio,Home & Living
xiaomi mi 11 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pistola de silicona,Hogar y Vida,,Home & Living,Sports & Outdoors
desayunos dia de la madre,Alimentos y Bebidas,,,
vitrina pastelera,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
hornos de barro,Hogar y Vida,,,
cubre colchon impermeable,Hogar y Vida,Home & Living,Home & Living,Mom & Baby
mini refrigerador,Belleza,Mom & Baby,Mom & Baby,Home Appliances
vendo auto por apuro chillan,Accesorios para Vehículos,,,
batidoras kitchenaid,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
estetoscopio,Salud,,Fashion Accessories,Fashion Accessories
estanques de agua,Hogar y Vida,,,
cinturon michael kors,Accesorios de Moda,,Fashion Accessories,Women Bags
pegatinas para pared,Hogar y Vida,Home & Living,Mom & Baby,Mom & Baby
gomitas,Alimentos y Bebidas,,,
purina cat chow,Mascotas,,,
medias de futbol,Ropa de Hombre,,Men Clothes,Men Clothes
ingletadora,Hogar y Vida,,,
guantes arquero,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
congeladoras lider,Electrodomésticos,,,
xbox series s,Videojuegos,,,
termocañon,Electrodomésticos,,,
panderetas de cemento,Hogar y Vida,,,
poleron chiporro,Ropa de Mujer,Men Clothes,Men Clothes,Women Clothes
lumispa,Belleza,,,
freidora industrial,Electrodomésticos,Men Shoes,Men Shoes,Men Shoes
samsung s20 ultra,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mercadolibe,Platform Terms (Mercado/Shopee),,,
neumaticos aro 14,Accesorios para Vehículos,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
aislapol 50 mm,Hogar y Vida,,,
nike court vision alta,Calzado de Mujer,,Women Shoes,
funda plumon 1.5 plaza,Hogar y Vida,,,
dyson airwrap,Belleza,Beauty,Beauty,Home & Living
c moran botines,Calzado de Mujer,,,
big floppa,Juguetes y Hobbies,,,
valiosas monedas antiguas de,Libros y Revistas,,,
polera de baño hombre,,,Men Clothes,
nikon d3500,Electrónica,,Cameras & Drones,Cameras & Drones
cargador iphone 11,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
moldes de letras,Hogar y Vida,,,
legos baratos,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
silla para escritorio,Hogar y Vida,,,
tv samsung,Electrodomésticos,,Home Appliances,
compresor para pintar,Hogar y Vida,,Home & Living,Home & Living
generadores sodimac,Others,,,
focos led sodimac,Others,,,
muebles sodimac,Others,,,
clóset,Hogar y Vida,,,
botas de agua hombre,Hogar y Vida,,,
hidratador de plasticos,Accesorios para Vehículos,,,
cocina empotrada,Electrodomésticos,Home & Living,Home & Living,Home & Living
globos de cumpleaños,Hogar y Vida,Home & Living,Hobbies & Collections,Hobbies & Collections
silla nido,Madre y Bebé,,,
ropa mujer,Ropa de Mujer,,Women Clothes,Women Clothes
septum,Joyas y Relojes,,Fashion Accessories,Fashion Accessories
tejas de chena,Hogar y Vida,,,
autos baratos,Accesorios para Vehículos,Mobile & Gadgets,Home Appliances,Home Appliances
repisa metalica,Hogar y Vida,,,
paños de microfibra,Accesorios para Vehículos,,Home & Living,Home & Living
aireador de vino,Hogar y Vida,,,
teteras,Hogar y Vida,,,
fundas de cojines,Hogar y Vida,,Home & Living,
poleron de tiburon,Ropa de Hombre,,Men Clothes,Men Clothes
samsung a02s,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
calculadora casio,Papelería,,Stationery,
organizador escritorio,Hogar y Vida,,Home & Living,Home & Living
s20 plus,Celulares y Gadgets,,,
pintura para madera,Hogar y Vida,,,
notebook i5,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
cubre piso,Hogar y Vida,,Automobiles,Automobiles
pokemon legends arceus,Videojuegos,,,
purina cat chow,,,,
pizarra de corcho,Papelería,,Stationery,
cuna colecho,Madre y Bebé,,Mom & Baby,Mom & Baby
chromecast,Celulares y Gadgets,,Mobile & Gadgets,Audio
falaballa,Platform Terms (Mercado/Shopee),,,
poleras manga larga mujer,Ropa de Mujer,,Women Clothes,Women Clothes
cocinas electricas sodimac,Electrodomésticos,,,
arriendos temuco,Hogar y Vida,,,
jockey al por mayor,Accesorios de Moda,,,
fotocelda,Hogar y Vida,Home & Living,Home & Living,Home & Living
pantalones hombre,Ropa de Hombre,,Men Clothes,Men Clothes
peluches,Madre y Bebé,,Mom & Baby,Home & Living
impresion de fotos,Computación,Computers & Accessories,Men Clothes,Men Clothes
arcanos,Libros y Revistas,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
nike air force 1 mujer,Calzado de Mujer,,Sports & Outdoors,Sports & Outdoors
data,Electrónica,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
champions league,,,Sports & Outdoors,Hobbies & Collections
focos solares,Hogar y Vida,,Home & Living,
guateros electricos,Salud,Health,Home & Living,Home Appliances
cama plegable,Hogar y Vida,,,
soporte monitor escritorio,Electrodomésticos,Computers & Accessories,Home Appliances,Home Appliances
masajeador muscular,Salud,,Health,Home & Living
faja post operatoria,Ropa de Mujer,,Women Clothes,
ventanas de madera,Hogar y Vida,Home & Living,Home & Living,Home & Living
lavaplatos negro,Electrodomésticos,Home & Living,Home & Living,Home & Living
moto scooter usada,Accesorios para Vehículos,,,
212 vip men,Belleza,Beauty,Beauty,Hobbies & Collections
raquetas de tenis,Deportes y Fitness,,Sports & Outdoors,
university club,Ropa de Mujer,,,
zinc acanalado sodimac,Others,,,
sodimac terrazas,Others,,,
taladro einhell,Electrodomésticos,Home & Living,Home & Living,Home & Living
estuche nintendo switch,Videojuegos,,Gaming & Consoles,Gaming & Consoles
ollas tefal,Hogar y Vida,,,
mascarillas desechables,Salud,,Home & Living,Fashion Accessories
catnip,Mascotas,,Pets,Home & Living
botines c moran,Calzado de Mujer,Pets,Pets,Pets
arriendos valparaiso,,,,
monedas chilenas valiosas,,,,
secador de platos,Hogar y Vida,,,
manjiro sano,Belleza,Hobbies & Collections,Hobbies & Collections,Men Clothes
poleron sherpa,Ropa de Hombre,,,
rifle a postones,Deportes y Fitness,,,
remachadora pop,Hogar y Vida,Home & Living,Home & Living,Home & Living
gps para motos,Accesorios de Moda,,,
carros de comida rapida,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby
zapatos escolares,Madre y Bebé,,Women Shoes,Baby & Kids Fashion
espanta cuco,Electrónica,Home & Living,Home & Living,Home & Living
puerta exterior,Hogar y Vida,,,
regulador de gas sodimac,Others,,,
chanel n5,Belleza,Women Clothes,Fashion Accessories,Fashion Accessories
juguetes de paw patrol,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Baby & Kids Fashion
mordedores para bebe,Madre y Bebé,,Mom & Baby,Mom & Baby
esmalte sintetico,Hogar y Vida,,,
zapatillas cat mujer,Calzado de Mujer,,,
juego de loza sodimac,Others,,,
yeso carton 10mm,Hogar y Vida,,,
gorilla setups,Electrónica,,,
comoda 6 cajones,Hogar y Vida,,,
etiquetas,Papelería,,,
piano para niñas,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby
rodilleras,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Home & Living
zapatillas michael kors mujer,Calzado de Mujer,,,
triciclo electrico usado,Others,,,
aspiradora robot,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
poleron esqueleto,Ropa de Hombre,,,
yorkshire,Mascotas,,Fashion Accessories,
paleta padel,Deportes y Fitness,,,
farol solar exterior,Hogar y Vida,,,
tyvek sodimac,Hogar y Vida,,,
funda notebook 14,Computación,,,
