"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"realme buds air 5 pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"samsung a21s precio","Others",,,
"music boxing","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"trx","Deportes y Fitness","Toys & Hobbies",,
"internet inalambrico","Computación","Computing",,
"guantes de arquero para niños","Deportes y Fitness","Sports & Outdoors","Men Clothes","Fashion Accessories"
"pantubotas","Hogar y Vida","Women Shoes","Women Shoes","Women Shoes"
"botas de agua bata","Calzado de Mujer","Women Shoes","Women Shoes","Women Shoes"
"one blade","Belleza","Home & Living","Home & Living",
"auto de barbie","Juguetes y Hobbies","Beauty",,
"barbie chilena","Juguetes y Hobbies","Mom & Baby","Fashion Accessories","Fashion Accessories"
"invictus victory elixir","Belleza","Beauty","Beauty","Beauty"
"camara para pc","Computación","Computing","Electronics",
"pareo pascuense","Ropa de Mujer","Fashion Accessories","Fashion Accessories","Fashion Accessories"
"la fete","Alimentos y Bebidas","Men Clothes","Men Clothes","Men Clothes"
"dualsense","Videojuegos",,"Video Games",
"pistola de burbujas","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"smile critters","Madre y Bebé","Mom & Baby","Men Bags","Men Bags"
"torno","Hogar y Vida","Home & Living","Home & Living",
"moneda de 5 pesos chilenos 1989 valor","Others",,,
"logitech g923","Computación","Home & Living",,
"vestidos de huasa modernos","Ropa de Mujer",,,
"figura de zoro","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"office 365","Papelería","Stationery",,
"capsulas nespresso","Alimentos y Bebidas","Home & Living","Home & Living",
"llaves de lavaplatos","Hogar y Vida","Hobbies & Collections",,
"golden retriever","Mascotas","Pets","Pets",
"monitor 144hz","Computación","Computing",,
"tamagotchi","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"mascarilla n95","Salud",,"Health",
"membrana asfaltica","Hogar y Vida",,,
"tote bag","Bolsas de Mujer","Women Bags","Women Bags",
"motos electricas","Accesorios para Vehículos","Vehicle Accessories",,
"cortaviento hombre","Deportes y Fitness","Men Clothes",,
"guatero de semillas","Belleza","Health","Health","Health"
"billetera hombre","Bolsas de Hombre","Men Bags","Men Bags",
"lavacopas","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"parlantes para autos","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"dolores madrigal","Madre y Bebé","Women Clothes","Women Clothes","Men Clothes"
"ollas de ceramica","Hogar y Vida","Home & Living","Pets","Pets"
"cajas para regalos","Papelería","Stationery","Hobbies & Collections","Home & Living"
"secadora de ropa lider","Electrodomésticos",,,
"balaclava","Deportes y Fitness","Sports & Fitness","Fashion Accessories",
"regalos para hombres","Others","Jewelry & Watches","Jewelry & Watches",
"scooter electrico adulto","Juguetes y Hobbies","Sports & Outdoors",,
"figura de zoro","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"coleto carpintero","Hogar y Vida","Home & Living","Men Clothes","Men Clothes"
"entradas chile vs argentina","Others",,,
"botas de agua niños","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion",
"porta capsulas dolce gusto","Alimentos y Bebidas","Home Appliances","Home Appliances","Home Appliances"
"aspiradora auto","Accesorios para Vehículos","Home Appliance","Vehicle Accessories",
"envases plasticos","Hogar y Vida","Home & Living","Pets","Pets"
"monopatin electrico","Accesorios para Vehículos","Sports & Fitness",,
"carpas camping","Deportes y Fitness","Sports & Fitness","Home & Living",
"dragon ball super manga","Juguetes y Hobbies","Toys & Hobbies",,
"silla para bicicleta","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"velcro adhesivo","Hogar y Vida","Home & Living","Home & Living",
"cerradura inteligente","Hogar y Vida",,"Home & Living",
"iphone 6 precio","Celulares y Gadgets",,,
"malla galvanizada","Hogar y Vida","Home & Living","Home & Living",
"tablero de ajedrez","Hogar y Vida","Toys & Hobbies","Toys & Hobbies",
"sticker para autos","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"fresadora","Hogar y Vida",,"Home & Living",
"paleta de padel","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"apoya pies","Hogar y Vida","Health",,
"black latte","Salud","Home & Living",,
"kuromi y melody","Juguetes y Hobbies","Mobile & Gadgets","Women Clothes","Fashion Accessories"
"billeteras mujer","Bolsas de Mujer","Women Bags","Men Bags",
"juguete niñas","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"monitor 144hz","Computación","Computing",,
"kit encimera","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"reloj casio mujer","Joyas y Relojes","Jewelry & Watches","Jewelry & Watches",
"pintura sodimac","Hogar y Vida",,,
"camas para niños","Hogar y Vida","Mom & Baby","Toys & Hobbies",
"camas sodimac","Hogar y Vida",,,
"zapatillas under armour","Calzado de Hombre","Sports & Fitness","Sports & Fitness",
"microfonos inalambricos","Juguetes y Hobbies","Electronics",,
"botas de agua niños","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion",
"mochilas amphora","Bolsas de Mujer","Women Bags","Women Bags","Women Bags"
"mesas de ping pong","Deportes y Fitness","Sports & Fitness",,
"compostera sodimac","Hogar y Vida",,,
"perfume my way","Belleza","Beauty","Beauty","Beauty"
"plumones king","Accesorios para Vehículos","Motorcycles","Motorcycles","Motorcycles"
"plumon super king","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"agenda","Papelería",,"Stationery",
"ropa interior mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"primera capa","Ropa de Mujer",,"Men Bags",
"shiba inu chile","Mascotas",,,
"cama elastica","Juguetes y Hobbies","Home & Living","Toys & Hobbies",
"kit camaras de seguridad","Hogar y Vida","Electronics","Electronics",
"radio auto bluetooth","Accesorios para Vehículos","Automobiles","Automobiles",
"mesa plegable maleta","Hogar y Vida","Travel & Luggage",,
"escritorio l","Hogar y Vida","Home Appliances","Motorcycles","Motorcycles"
"mochila notebook","Bolsas de Hombre","Computing","Women Bags",
"caja de arena para gatos","Mascotas","Pets","Pets",
"camiones 3/4 en venta por apuro","Accesorios para Vehículos",,,
"homcenter","Others",,,
"trotadora","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"hornos electricos","Electrodomésticos","Home & Living","Home & Living","Home Appliances"
"primera capa","Deportes y Fitness",,"Men Bags",
"espejos sodimac","Hogar y Vida",,,
"lavamanos sodimac","Others",,,
"black friday","Others","Sports & Outdoors","Hobbies & Collections","Hobbies & Collections"
"cama elastica","Juguetes y Hobbies","Home & Living","Toys & Hobbies",
"terciado ranurado 9mm","Others",,,
"americanino chile","Ropa de Mujer",,,
"limpiapies","Hogar y Vida",,"Home & Living",
"planchas de zinc","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"comedores sodimac","Others",,,
"plancha de policarbonato","Hogar y Vida","Home Appliances","Home Appliances","Home Appliances"
"ropa interior mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"ropa bebe","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion",
"mochila notebook","Bolsas de Hombre","Computing","Women Bags",
"cyberday 2021","Others",,,
"camara fotografica profesional","Electrónica","Electronics","Electronics",
"toyotomi sodimac","Others",,,
"refrigerador hisense","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"scooter eléctrico chile","Deportes y Fitness",,,
"ropa outdoor","Ropa de Hombre","Sports & Fitness","Sports & Fitness",
"www.falanet","Platform Terms (Mercado/Shopee)",,,
"plumón 2 plazas","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"zapatillas de basquetbol","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"converse blancas mujer","Calzado de Mujer","Women Shoes",,
"espejo para baño","Hogar y Vida","Home & Living",,
"escritorio l","Hogar y Vida","Home Appliances","Motorcycles","Motorcycles"
"sodimac madera","Others",,,
"mantas de polar","Hogar y Vida","Pets","Home & Living",
"apple pencil 1","Computación","Computing","Computing","Computing"
"bata akatsuki","Juguetes y Hobbies","Women Clothes","Women Clothes",
"hervidor con control de temperatura","Electrodomésticos","Home Appliances","Beauty","Beauty"
"bellota hombre","Ropa de Hombre","Fashion Accessories","Sports & Outdoors","Sports & Outdoors"
"manta picnic impermeable","Hogar y Vida","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"arco de globos","Hogar y Vida","Home & Living","Home & Living",
"ceramica en frio","Papelería","Home & Living","Home & Living","Home & Living"
"mancuernas 20 kg","Deportes y Fitness","Sports & Fitness",,
"cubrejunta piso flotante","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"reloj inteligente samsung","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"bolso cruzado hombre","Bolsas de Hombre","Men Bags","Men Bags","Men Bags"
"iguro","Juguetes y Hobbies","Toys & Hobbies",,
"poleron naruto","Ropa de Hombre","Men Clothes","Men Clothes",
"maquina selladora al vacio","Hogar y Vida","Home & Living",,
"auto a bateria para niños","Juguetes y Hobbies","Mom & Baby",,
"madera terciada","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"google nest","Electrónica","Mobile & Gadgets",,
"carpa 2 personas","Deportes y Fitness","Sports & Fitness",,
"llave de paso","Hogar y Vida","Home & Living",,
"concertina","Hogar y Vida","Toys & Hobbies",,
"acqua di gio mujer","Belleza","Sports & Outdoors","Men Clothes","Men Clothes"
"rapala","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"similac total comfort","Madre y Bebé",,,
"almacenes paris cyberday","Others",,,
"mini impresora portatil","Computación","Computing","Computing",
"casco moto mujer","Accesorios para Vehículos","Sports & Fitness",,
"molinillo de cafe electrico","Hogar y Vida","Home Appliances",,
"zapatillas futbol hombre","Deportes y Fitness","Sports & Fitness",,
"hommy","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"sabanas king oferta","Hogar y Vida",,,
"www homecenter sodimac","Others",,,
"burton","Ropa de Hombre","Mobile & Gadgets",,
"fragüe sodimac","Others",,,
"samsung galaxy z flip 3","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"ellesse chile","Ropa de Mujer",,,
"zapatillas salomon mujer","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"limpiador a vapor sodimac","Others",,,
"proteina whey","Deportes y Fitness","Health","Health","Home & Living"
"ripley cl","Hogar y Vida",,,
"calzon faja","Ropa de Mujer","Women Clothes",,
"disco ssd notebook","Computación","Computing","Computing",
"imanix","Juguetes y Hobbies","Toys & Hobbies",,
"cinturón bb simon","Accesorios de Moda","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"archivadores","Papelería","Stationery",,
"mueble para microondas","Hogar y Vida","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"carpa para eventos","Hogar y Vida","Home & Living",,
"laika mascotas","Mascotas",,,
"cooler de plumavit","Hogar y Vida","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"suavizante downy","Hogar y Vida","Home & Living","Stationery","Home & Living"
"medidores de co2","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"calendario 2023","Papelería","Home & Living","Stationery","Stationery"
"iphone 12 mini 128gb","Celulares y Gadgets","Mobile & Gadgets","Home Appliances","Home Appliances"
"arriendos en la serena","Hogar y Vida","Beauty","Beauty","Beauty"
"sofa cama espuma","Hogar y Vida","Home & Living",,
"pochita peluche","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"extractores de aire","Electrodomésticos","Sports & Fitness",,
"mochila paw patrol","Juguetes y Hobbies","Mom & Baby","Home & Living",
"camas clinicas usadas","Hogar y Vida",,,
"focos con sensor de movimiento","Hogar y Vida","Home & Living","Home & Living",
"gas butano","Deportes y Fitness","Home & Living","-",
"frutero","Hogar y Vida","Home & Living",,
"caballetes","Hogar y Vida","Sports & Fitness",,
"loceryl precio más barato","Belleza",,,
"cojines para sillas","Hogar y Vida","Home & Living",,
"habitos atomicos","Libros y Revistas","Stationery","Hobbies & Collections","Hobbies & Collections"
"mochila con ruedas para niños","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"parrilla bicicleta","Deportes y Fitness",,"Sports & Fitness",
"huevitos de chocolate","Alimentos y Bebidas","Home & Living","Hobbies & Collections","Hobbies & Collections"
"donas maquina","Electrodomésticos","Home & Living",,
"cuadernos triple","Papelería","Stationery","Stationery","Stationery"
"tintas epson 544","Electrónica","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"cuaderno college 5mm","Papelería","Stationery","Stationery","Stationery"
"air.max 95","Calzado de Hombre","Sports & Outdoors","Men Shoes","Men Shoes"
"repuestosdel sol","Others",,,
"parachute pants","Ropa de Hombre","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"toys sexual","Others","Health",,
"manoplas","Deportes y Fitness","Fashion Accessories",,
"panty efecto piel","Hogar y Vida","Women Clothes","Women Clothes","Women Clothes"
"pañales xxxg","Others","Mom & Baby","Mom & Baby","Mom & Baby"
"bravery gatos","Mascotas",,,
"ducha teléfono","Hogar y Vida","Home & Living","Home & Living","Audio"
"plastico para invernadero","Hogar y Vida","Home & Living",,
"camara desgrasadora","Electrónica","Home Appliances","Home Appliances","Home Appliances"
"numberblock","Hogar y Vida","Home & Living","Baby & Kids Fashion",
"ormux","Hogar y Vida",,,
"colgador de ropa plegable","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"otovix","Hogar y Vida","Beauty","Beauty","Beauty"
"inflador de neumaticos","Accesorios para Vehículos","Sports & Outdoors","Automobiles","Automobiles"
"tijeron para podar","Hogar y Vida","Watches","Women Clothes","Women Clothes"
"camara retroceso auto","Accesorios para Vehículos","Electronics",,
"plataformas 360","Deportes y Fitness","Home & Living","Home & Living","Home & Living"
"impermeable","Hogar y Vida",,"Home & Living",
"corta viento hombre","Ropa de Hombre","Men Clothes",,
"pintura para zapatillas","Hogar y Vida","Men Bags",,
"moroccanoil","Hogar y Vida","Beauty","Beauty","Beauty"
"red rainbow friends","Belleza","Mom & Baby","Mom & Baby","Baby & Kids Fashion"
"pilas recargables aaa","Celulares y Gadgets","Electronics",,
"monitores 24 pulgadas","Computación","Mobile & Gadgets","Women Bags","Automobiles"
"cinturón louis vuitton","Accesorios de Moda","Fashion Accessories","Fashion Accessories",
"tribulus terrestris chile","Deportes y Fitness",,,
"pista hot wheels","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"cooler para bebidas","Hogar y Vida","Food & Beverage",,
"minifaldas","Ropa de Mujer","Women Clothes",,
"aceite 5w30 sintetico","Accesorios para Vehículos",,,
"prensa esquinera","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"banban","Madre y Bebé",,,
"blanqueador de dientes","Hogar y Vida","Health","Health",
"metacrilato","Hogar y Vida","Mobile & Gadgets","Home & Living","Home & Living"
"sombrero de huaso","Accesorios de Moda","Home & Living","Men Clothes","Men Clothes"
"traje de huaso bebe","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"cama montessori","Hogar y Vida","Toys & Hobbies",,
"gato siamés","Mascotas","Home & Living","Home & Living",
"dinosaurios de juguete","Juguetes y Hobbies","Mom & Baby","Mom & Baby","Automobiles"
"ps5 slim","Videojuegos","Gaming & Consoles","Gaming & Consoles","Gaming & Consoles"
"huawei p60","Celulares y Gadgets","Mobile & Gadgets","Fashion Accessories","Fashion Accessories"
"cepillo secador babyliss","Belleza","Beauty","Beauty","Beauty"
"pixi blush","Belleza","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"audiocalm opiniones","Hogar y Vida",,,
"airpods pro 3","Electrónica","Mobile & Gadgets","Mobile & Gadgets",
"calostro bovino","Hogar y Vida","Beauty","Beauty","Beauty"
"botella gatorade","Deportes y Fitness","Food & Beverages","Food & Beverages","Food & Beverages"
"camiseta real madrid 2024","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"primera capa niño","Madre y Bebé","Men Shoes",,
"sarten de ceramica","Hogar y Vida","Home & Living","Home & Living",
"perfume arabe mujer","Belleza","Home & Living","Fashion Accessories","Fashion Accessories"
"gato esfinge","Mascotas","Pets","Pets","Fashion Accessories"
"caristop 5000","Belleza",,,
"new balance 550","Calzado de Hombre","Men Shoes","Men Shoes","Sports & Outdoors"
"new era chile","Accesorios de Moda","Fashion Accessories","Fashion Accessories","Fashion Accessories"
"mochilas con ruedas niñas","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"novel cool","Deportes y Fitness",,,
"pantalon cargo hombre","Ropa de Hombre","Men Clothes","Men Clothes",
"nivel laser","Hogar y Vida","Home & Living","Home & Living",
"new balance 550","Calzado de Hombre","Men Shoes","Men Shoes","Sports & Outdoors"
"plantillas ortopedicas","Calzado de Mujer","Women Shoes","Women Shoes",
"stickers","Papelería","Stationery","Stationery","Stationery"
"chuteadores","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"librero de madera","Hogar y Vida","Stationery",,
"mochilas con ruedas niñas","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"vestidos de fiesta","Ropa de Mujer","Women Clothes","Women Clothes",
"figuras anime","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies","Toys & Hobbies"
"zapatillas converse mujer","Calzado de Mujer","Men Shoes","Men Shoes",
"polerones bape","Ropa de Hombre","Mobile & Gadgets",,
"colchon inflable electrico","Deportes y Fitness","Vehicle Accessories",,
"pastor ingles","Hogar y Vida","Sports & Fitness",,
"ps4 usada","Videojuegos","Gaming & Consoles","Gaming & Consoles","Gaming & Consoles"
"cortinas termicas","Hogar y Vida","Home & Living","Home & Living",
"recuerdos de bautizo","Juguetes y Hobbies","Toys & Hobbies","Home & Living",
"eroforce","Salud",,,
"horno electrico industrial","Electrodomésticos",,,
"vestidos de fiesta patronato","Ropa de Mujer",,,
"puertas correderas","Hogar y Vida","Mom & Baby","Home & Living","Home & Living"
"tableta grafica","Computación","Computing","Computing",
"burrito para caminar","Salud",,,
"minicargador","Accesorios para Vehículos","Automobiles","Automobiles","Automobiles"
"cotillon cumpleaños","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"parka impermeable hombre","Ropa de Hombre","Men Clothes",,
"vaso contigo","Hogar y Vida","Mom & Baby","Mom & Baby","Mom & Baby"
"router","Hogar y Vida","Home & Living","Computing",
"luz led indoor","Hogar y Vida","Mobile & Gadgets",,
"sabanas king","Hogar y Vida","Home & Living","Home & Living",
"rack soporte tv","Electrónica","Mobile & Gadgets",,
"desmalezadora","Hogar y Vida","Motorcycles","Motorcycles","Motorcycles"
"neceser hombre","Bolsas de Mujer","Men Bags",,
"maquina de cortar pelo","Belleza","Beauty","Beauty",
"centrifuga de verduras","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"nezuko y tanjiro","Juguetes y Hobbies","Hobbies & Collections","Women Clothes","Women Clothes"
"iphone 5","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"pijama de unicornio","Madre y Bebé","Baby & Kids Fashion","Women Clothes",
"cardigan harry styles","Ropa de Hombre","Women Clothes","Women Clothes",
"balenciaga zapatillas","Calzado de Hombre","Men Shoes",,
"star belly chile","Juguetes y Hobbies",,,
"soporte para celular auto","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"camara 360","Electrónica","Electronics",,
"tinta hp 664 alternativa","Computación",,,
"oculus rift chile","Celulares y Gadgets",,,
"ropero","Hogar y Vida","Home & Living",,
"arriendo departamento providencia","Hogar y Vida",,,
"mesas de arrimo","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"caja plastica organizadora","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"remadora","Deportes y Fitness",,"Sports & Fitness",
"abrigo camel mujer","Ropa de Mujer","Fashion Accessories","Women Clothes","Women Clothes"
"joyas de oro","Accesorios de Moda","Jewelry & Watches",,
"gopro","Electrónica","Home & Living","Electronics",
"kit solar para casa","Hogar y Vida","Home & Living","Home Appliances","Mom & Baby"
"daddy yankee chile 2022 entradas","Others",,,
"telurometro","Hogar y Vida","Audio","Home & Living","Home & Living"
"tropical coco","Alimentos y Bebidas","Home & Living","Home & Living","Home & Living"
"mesa plegable para notebook","Computación","Computing",,
"tester electrico","Electrodomésticos","Home & Living",,
"centrifuga","Electrodomésticos","Stationery",,
"pantuflas por mayor","Calzado de Mujer","Women Shoes","Women Shoes","Women Shoes"
"aspiradora sodimac","Electrodomésticos",,,
"satisfayer","Salud","Health","Health","Health"
"samsung smartwatch","Joyas y Relojes","Mobile & Gadgets",,
"paco rabanne xs","Belleza","Beauty","Beauty","Beauty"
"mochilas con ruedas niñas","Deportes y Fitness","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"mesas de arrimo","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"fajas post operatoria","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"smart tv lg","Electrodomésticos",,"Electronics",
"librero de madera","Hogar y Vida","Stationery",,
"sodimac rancagua","Others",,,
"papel filtro sodimac","Hogar y Vida",,,
"philips hue","Electrónica","Computing","Computing",
"samsung tablet","Electrónica","Computing",,
"chapa electrica sodimac","Hogar y Vida",,,
"frazada 2 plazas","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"perfil rectangular 30x20x2","Hogar y Vida",,,
"nike shox tl","Calzado de Hombre","Men Shoes","Men Shoes","Men Shoes"
"boinas mujer","Accesorios de Moda","Fashion Accessories","Fashion Accessories","Hobbies & Collections"
"generador electrico","Accesorios para Vehículos","Home & Living",,
"peceras de vidrio","Mascotas","Pets",,
"beatles hombre","Ropa de Hombre","Men Clothes",,
"candy bar","Hogar y Vida",,"Home & Living",
"prolibidox para que sirve","Salud",,,
"tarjeta micro sd","Celulares y Gadgets","Computing","Computing","Computing"
"bolso hombre","Bolsas de Hombre",,"Men Bags",
"gramera digital","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"bosca a leña","Electrodomésticos",,,
"iluminacion led","Hogar y Vida","Home & Living","Home & Living",
"mochila antirrobo","Bolsas de Mujer","Women Bags","Women Bags","Women Bags"
"perro","Mascotas","Pets","Pets",
"camiseta universidad catolica","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"linterna recargable","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"espuma aislante","Accesorios para Vehículos","Computers & Accessories","Computers & Accessories","Mom & Baby"
"generador electrico","Hogar y Vida","Home & Living",,
"alfombra","Hogar y Vida","Home & Living","Home & Living",
"secadoras","Electrodomésticos",,"Home & Living",
"bicicleta ruta","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"plancha internit","Hogar y Vida",,,
"bebe llorones","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"osb sodimac","Others",,,
"fisiterm sodimac","Others",,,
"cartera michael kors","Bolsas de Mujer","Women Bags","Women Bags",
"billeteras hombre cuero","Bolsas de Hombre","Men Bags","Men Bags",
"eucerin","Belleza","Beauty",,
"billeteras de hombre","Bolsas de Hombre","Men Bags","Men Bags",
"poleron gap","Ropa de Hombre","Men Clothes",,
"garmin chile","Joyas y Relojes",,,
"cyberday zapatillas","Others",,,
"cama 1 plaza oferta","Hogar y Vida",,,
"perfume tommy hilfiger hombre","Belleza",,,
"comedores 6 sillas","Hogar y Vida",,"Home & Living",
"ropa de cama","Hogar y Vida","Home & Living","Home & Living",
"maquina abdominales","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"poleron adidas hombre","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"shower","Hogar y Vida","Home & Living",,
"televisores smart tv","Electrodomésticos","Electronics",,
"haka honu hombre","Ropa de Hombre","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"copas","Hogar y Vida","Home & Living","Home & Living",
"osb 8mm","Hogar y Vida",,,
"one punch man manga","Papelería","Home & Living",,
"blusa blanca mujer","Ropa de Mujer","Women Clothes",,
"collar de ambar","Accesorios de Moda","Jewelry & Watches","Jewelry & Watches",
"maquina para tatuar","Belleza","Beauty","Beauty",
"chancaca","Alimentos y Bebidas","Food & Beverages","Food & Beverages","Food & Beverages"
"bananos hombre","Bolsas de Hombre","Mobile & Gadgets",,
"vga a hdmi","Electrónica","Computing","Mobile & Gadgets",
"fosa septica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"homecenter puente alto","Others",,,
"samsung celulares","Celulares y Gadgets",,"Mobile & Gadgets",
"silla de oficina","Hogar y Vida","Home & Living","Home & Living",
"casa barbie","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"plantas de interior","Hogar y Vida","Home & Living","Home & Living",
"malla cerco","Hogar y Vida","Pets","Pets","Pets"
"cuchillos de cocina","Hogar y Vida","Home & Living","Home & Living",
"reloj casio g shock","Joyas y Relojes",,"Jewelry & Watches",
"peludas","Hogar y Vida","Home & Living",,
"sony xperia","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"peludas","Hogar y Vida","Home & Living",,
"estanteria metalica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"zapatos de seguridad puma","Deportes y Fitness","Men Shoes",,
"maquina de afeitar electrica","Belleza","Beauty",,
"zydot","Hogar y Vida",,,
"papel couche","Papelería","Toys & Hobbies",,
"bolsas al vacio","Hogar y Vida","Home & Living","Home & Living",
"espumante con brillo","Alimentos y Bebidas",,,
"neumatico 255 70 r16","Accesorios para Vehículos",,,
"pantalones de trabajo","Ropa de Hombre","Women Clothes",,
"top","Ropa de Mujer","Women Clothes","Women Clothes",
"cargador samsung","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"perfil 100x100","Hogar y Vida",,,
"palos 2x2 sodimac","Others",,,
"escort pudahuel","Hogar y Vida",,,
"rosa","Hogar y Vida","Jewelry & Watches",,
"masajeador de cuello","Salud","Health",,
"pintacaritas","Papelería","Beauty","Beauty","Beauty"
"poleron jordan","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"aire acondicionado frio calor portatil","Electrodomésticos",,,
"maquillaje para niñas","Madre y Bebé","Beauty","Toys & Hobbies",
"camper","Accesorios para Vehículos","Home & Living","Vehicle Accessories",
"fall guys","Videojuegos","Mom & Baby","Mom & Baby","Fashion Accessories"
"shampoo para la caida del pelo","Belleza",,,
"especiero cocina","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"defensa personal","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"defensa personal","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"defensa personal","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"escaleras telescopicas","Hogar y Vida","Vehicle Accessories",,
"xiaomi note 10","Celulares y Gadgets","Mobile & Gadgets",,
"lampara de velador","Hogar y Vida","Home & Living",,
"trampolines","Deportes y Fitness","Sports & Fitness","-",
"arcades chile","Hogar y Vida",,,
"piedra de alumbre","Hogar y Vida","Beauty","Beauty","Beauty"
"arriendo providencia","Hogar y Vida",,,
"glicinato de magnesio","Deportes y Fitness","Home & Living","Home & Living","Home & Living"
"pendientes","Accesorios de Moda","Jewelry & Watches","Jewelry & Watches","Jewelry & Watches"
"arriendo en el quisco","Others",,,
"camisetas de colo colo","Ropa de Hombre","Sports & Fitness","Sports & Fitness",
"maquina donas","Electrodomésticos","Home & Living",,
"tablet samsungs6","Celulares y Gadgets",,,
"cuadernos 3 materias","Papelería","Stationery","Stationery","Stationery"
"keep botellas","Deportes y Fitness","Home & Living","Home & Living","Home & Living"
"razuradoras","Belleza","Beauty",,
