"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"汽車電池","汽機車零件百貨","Motors","Motors",
"汽車音響","汽機車零件百貨","Motors","Motors",
"沃皮斯","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"洗碗機","家電影音","Home Electronic","Home Electronic","Home & Living"
"海水藍寶","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"烘鞋機","家電影音","Home Electronic","Home Electronic","Home Electronic"
"玉荷包","美食、伴手禮","Food & Beverages","Home & Living",
"瑪莎拉蒂手錶","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories","Men's Bags& Accessories"
"環保吸管","居家生活","Home & Living","Home & Living","Home & Living"
"男朋友","Others","Health & Beauty","Life & Entertainment",
"異界鎖鏈","遊戲王","Game Kingdom","Game Kingdom","Game Kingdom"
"病毒崩","居家生活","Mother & Baby","Home & Living","Home & Living"
"病毒崩","居家生活","Mother & Baby","Home & Living","Home & Living"
"百貨公司週年慶","Others","Health & Beauty",,
"米家電磁爐","家電影音","Home Electronic","Home Electronic",
"維力炸醬麵","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"網路分享器","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"腳架","3C與筆電","Hardware & 3C","Mobile & Gadgets","Mobile & Gadgets"
"花椒油","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"藍芽喇叭","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Hardware & 3C"
"蝦皮運費優惠卷","Platform Terms ( Shopee / Momo)","Tickets & Services","Tickets & Services",
"蟑螂藥","居家生活","Home & Living","Home & Living","Home & Living"
"衛生棉","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"貓爪杯","寵物","Home & Living","Home & Living",
"輕薄筆電","3C與筆電","Hardware & 3C","Hardware & 3C",
"運動相機","3C與筆電","Hardware & 3C","Hardware & 3C",
"鈦餐具","居家生活","Home & Living","Sports & Outdoors",
"鋰電池","3C與筆電","Hardware & 3C","Hardware & 3C",
"鋼筆","居家生活","Home & Living","Home & Living","Home & Living"
"開運竹","居家生活","Home & Living","Home & Living","Home & Living"
"防撞條","嬰幼童與母親","Home & Living","Motors","Home & Living"
"防潮箱","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"電動磨豆機","家電影音","Home Electronic","Home Electronic","Home Electronic"
"電子書閱讀器","3C與筆電","Mobile & Gadgets","Mobile & Gadgets",
"電子白板","3C與筆電","Home & Living","Hardware & 3C",
"電子閱讀器","3C與筆電","Mobile & Gadgets","Mobile & Gadgets",
"電腦音響","3C與筆電","Home Electronic","Hardware & 3C","Mobile & Gadgets"
"食物調理機","家電影音","Home Electronic","Home Electronic","Home Electronic"
"鮪魚","美食、伴手禮","Food & Beverages","Food & Beverages",
"鮪魚","美食、伴手禮","Food & Beverages","Food & Beverages",
"鼠婦","寵物","Pets","Pets","Pets"
"超音波震盪器","家電影音","Hardware & 3C","Home & Living",
"yeezy 350","男女鞋","Men Shoes","Men Shoes","Sports & Outdoors"
"鍋燒意麵","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"woo100","汽機車零件百貨","Motors","Motors",
"稲場るか","其他類別","Everything Else",,
"one boy衝鋒外套","女生衣著","Men's Apparel","Sports & Outdoors",
"mj相機包","3C與筆電","Women Bags","Women Bags",
"mtrt坐墊","汽機車零件百貨","Motors","Motors","Motors"
"電料行","居家生活",,"Everything Else",
"絨毛布","娛樂、收藏","Home & Living","Home & Living","Home & Living"
"mj相機包","3C與筆電","Women Bags","Women Bags",
"diptyque 香水","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"鑽石戒指","女生配件","Women Accessories","Women Accessories",
"桌上型電風扇","家電影音","Home Electronic","Home Electronic",
"vinoora","汽機車零件百貨","Motors","Motors","Motors"
"diptyque 香水","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"掃把","居家生活","Home & Living","Home & Living","Home & Living"
"imac","3C與筆電","Hardware & 3C","Hardware & 3C",
"vinoora","汽機車零件百貨","Motors","Motors","Motors"
"diptyque 香水","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"掃把","居家生活","Home & Living","Home & Living","Home & Living"
"imac","3C與筆電","Hardware & 3C","Hardware & 3C",
"jansport","男生包包與配件","Women Bags","Women Bags",
"拼圖裱框","遊戲王","Home & Living","Home & Living",
"滴水條","居家生活","Home & Living","Everything Else",
"口罩收納","居家生活","Home & Living","Home & Living","Home & Living"
"塔吉鍋","居家生活","Home & Living","Home & Living",
"pinko","女生包包/精品","Women Bags","Women Bags",
"沙茶醬","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"playstation 5","遊戲王","Game Kingdom","Game Kingdom",
"煮過頭","遊戲王","Game Kingdom","Game Kingdom","Game Kingdom"
"3ce","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"尾牙穿搭","Others","Women's Apparel","Women's Apparel","Women's Apparel"
"cb300r","汽機車零件百貨","Motors","Motors","Motors"
"起酥片","美食、伴手禮","Food & Beverages","Food & Beverages",
"春上布丁蛋糕","美食、伴手禮","Food & Beverages","Food & Beverages",
"robinmay","女生包包/精品","Women Bags","Women Bags",
"robinmay","女生包包/精品","Women Bags","Women Bags",
"烘碗機推薦","家電影音","Home Electronic","Home Electronic",
"三星note20","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"維他命d3","美妝保健","Health & Beauty","Health & Beauty",
"烘碗機推薦","家電影音","Home Electronic","Home Electronic",
"維他命d3","美妝保健","Health & Beauty","Health & Beauty",
"sony藍芽喇叭","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"維他命d3","美妝保健","Health & Beauty","Health & Beauty",
"維他命d3","美妝保健","Health & Beauty","Health & Beauty",
"pgo","汽機車零件百貨","Motors","Motors","Motors"
"二手 ipad","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"mlb 洋基","戶外與運動用品",,"Men's Bags& Accessories",
"ps5購買","遊戲王","Game Kingdom","Game Kingdom",
"筋膜刀","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"蜜餞","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"赫曼陸龜","寵物","Pets","Pets",
"mini led","居家生活","Home & Living","Home & Living",
"mlb 洋基","戶外與運動用品",,"Men's Bags& Accessories",
"精油推薦","美妝保健","Home & Living","Home & Living",
"孕婦維他命","嬰幼童與母親","Health & Beauty","Health & Beauty",
"冷凍花椰菜","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"電腦 喇叭","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"電腦 喇叭","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"marshall 耳機","3C與筆電","Mobile & Gadgets","Hardware & 3C",
"ih 電磁爐","家電影音","Home Electronic","Home Electronic",
"渴望貓飼料","寵物","Pets","Pets","Pets"
"hdmi 轉 dvi","3C與筆電","Hardware & 3C","Hardware & 3C",
"jvc 電視","家電影音","Home Electronic","Home Electronic",
"四層櫃","居家生活","Home & Living","Home & Living",
"臘肉","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"七夕情人節禮物","Others","Everything Else","Women Accessories",
"l erickson","美妝保健","Women Accessories","Women Accessories",
"keonhacai","Others",,,
"泡菜","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"tory burch 包","女生包包/精品","Women Bags","Women Bags",
"龍眼 乾","美食、伴手禮","Food & Beverages","Food & Beverages",
"戶外 用品","戶外與運動用品",,"Sports & Outdoors",
"山葉機車車種125價格","汽機車零件百貨",,,
"龍眼 乾","美食、伴手禮","Food & Beverages","Food & Beverages",
"legee 7","家電影音","Home Electronic","Home Electronic","Home Electronic"
"x100v","3C與筆電","Hardware & 3C","Hardware & 3C",
"三星 手錶","手機平板與周邊","Mobile & Gadgets","Hardware & 3C",
"電視 盒","家電影音","Home Electronic","Home Electronic",
"220v 轉 110v","居家生活","Home Electronic","Home & Living","Home Electronic"
"移動 式 冷氣","家電影音","Home Electronic",,
"禰 豆子","娛樂、收藏","Hobbies & Collections","Hobbies & Collections","Sports & Outdoors"
"吊扇 燈","居家生活","Home Electronic","Home & Living",
"週期 表","書籍及文創商品",,,
"萬芳 高中","女生衣著","Women Bags","Women Clothes","Women Clothes"
"康乃馨 口罩","居家生活","Home & Living","Home & Living","Home & Living"
"萬年 東海","娛樂、收藏",,"Life & Entertainment",
"登山 杖","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"四 驅車","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"韓國 超市","美食、伴手禮",,"Food & Beverages",
"行動 辦公室","居家生活","Home Electronic","Home & Living",
"滴 雞精","美食、伴手禮","Food & Beverages","Food & Beverages",
"蝴蝶包巾","居家生活","Mother & Baby","Mother & Baby","Mother & Baby"
"滴 雞精","美食、伴手禮","Food & Beverages","Food & Beverages",
"登山 杖","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"移動 式 冷氣","家電影音","Home Electronic",,
"日立 冷氣","家電影音",,"Home Electronic",
"康乃馨 口罩","居家生活","Home & Living","Home & Living","Home & Living"
"內衣 品牌","女生衣著","Women's Apparel","Women's Apparel",
"有線 耳機 推薦","手機平板與周邊","Mobile & Gadgets",,
"純銀 項鍊","女生配件","Women Accessories","Women Accessories",
"電視 盒","家電影音","Home Electronic","Home Electronic",
"移動 式 冷氣","家電影音","Home Electronic",,
"滴 雞精","美食、伴手禮","Food & Beverages","Food & Beverages",
"登山 杖","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"stanley 保溫 瓶","居家生活","Home & Living","Home & Living","Home & Living"
"令和口罩","居家生活","Home & Living","Home & Living",
"ut 療","男生衣著",,,
"牛津 布","居家生活","Home & Living","Sports & Outdoors",
"四海 遊龍","美食、伴手禮","Food Delivery","Food Delivery","Food Delivery"
"高跟 涼鞋","男女鞋","Women Shoes","Women Shoes",
"小林 髮廊","服務、票券","Beauty","Beauty","Beauty"
"christophe robin","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"switch 魔物 獵人","遊戲王",,,
"rm 手錶","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories",
"sabon 門市","美妝保健",,,
"洗衣 槽","居家生活","Home & Living","Home & Living",
"rtx3080ti","3C與筆電","Everything Else",,
"deco","3C與筆電","Hardware & 3C","Hardware & 3C",
"小米 商城","家電影音",,"Mobile & Gadgets",
"肉","美食、伴手禮","Food & Beverages","Food & Beverages",
"rtx3080ti","3C與筆電","Everything Else",,
"deco","3C與筆電","Hardware & 3C","Hardware & 3C",
"2歲生日禮物","Others","Mother & Baby","Sports & Outdoors",
"rm手錶","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories",
"麥當勞 優惠 券","服務、票券",,,
"乾燥 花束","居家生活","Home & Living","Home & Living",
"irocks","3C與筆電","Hardware & 3C","Hardware & 3C",
"阿娥的店","居家生活","Home & Living","Home & Living",
"碧璽","女生配件","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"草莓蛋糕","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"手工 餅乾","美食、伴手禮","Food & Beverages","Food & Beverages",
"除毛機","家電影音","Health & Beauty","Health & Beauty","Health & Beauty"
"手工 餅乾","美食、伴手禮","Food & Beverages","Food & Beverages",
"gucci 腰包","女生包包/精品","Men's Bags& Accessories","Women Bags",
"711 咖啡","美食、伴手禮","Tickets & Services","Tickets & Services",
"羽衣 甘藍","居家生活","Home & Living","Home & Living","Home & Living"
"heme","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"挪威 森林","服務、票券","Beauty","Beauty","Beauty"
"酸奶","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"長桌","居家生活","Home & Living","Home & Living",
"智能 家居","家電影音","Home & Living","Home Electronic",
"徐謀俊","娛樂、收藏",,"Life & Entertainment",
"三星折疊手機","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"護髮油","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"造型 饅頭","美食、伴手禮","Food & Beverages","Food & Beverages",
"nojess","女生配件","Women Accessories","Women Accessories",
"生育 津貼","Others",,,
"肉 多多","服務、票券","Food & Beverages","Food & Beverages","Pets"
"iphone se2 價格","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"活力 125 價格","汽機車零件百貨",,,
"鯊魚王","汽機車零件百貨","Motors","Motors","Motors"
"韓式拌飯醬","美食、伴手禮","Food & Beverages","Food & Beverages",
"鴨子","寵物","Life & Entertainment","Life & Entertainment","Motors"
"火翅金鑽","寵物","Pets","Pets",
"viventy","男女鞋","Women Shoes","Women Shoes",
"華碩行動電源","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"地板 清潔 劑","居家生活","Home & Living","Home & Living",
"麵包","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"黃金萬兩茶摳禮盒 股東會 紀念品","美食、伴手禮",,,
"劇本 殺","娛樂、收藏","Hobbies & Collections","Home & Living","Home & Living"
"石蠟 紗布","居家生活","Health & Beauty","Home & Living",
"rainbow 雨傘","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"三國","遊戲王","Life & Entertainment","Game Kingdom",
"麵包","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"yumi","女生衣著","Life & Entertainment","Health & Beauty",
"機車 傳動","汽機車零件百貨",,"Motors",
"黃金萬兩茶摳禮盒 股東會 紀念品","美食、伴手禮",,,
"鯊魚王","汽機車零件百貨","Motors","Motors","Motors"
"石蠟 紗布","居家生活","Health & Beauty","Home & Living",
"rainbow 雨傘","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"iphone 13 pro現貨","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"園田美櫻","Others","Life & Entertainment","Life & Entertainment","Books"
"viventy","男女鞋","Women Shoes","Women Shoes",
"劇本 殺","娛樂、收藏","Hobbies & Collections","Home & Living","Home & Living"
"火翅金鑽","寵物","Pets","Pets",
"自動化噴塗 台南","居家生活",,,
"左岸 咖啡","美食、伴手禮","Home & Living",,
"地板 清潔 劑","居家生活","Home & Living","Home & Living",
"蝦皮網頁版","Platform Terms ( Shopee / Momo)","Computers & Accessories","Motorcycles","Motorcycles"
"雞粉","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"宜蘭蜜餞","美食、伴手禮","Food & Beverages","Food & Beverages",
"濾網","居家生活","Home Electronic","Home & Living",
"鍋燒麵","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"葡萄王益生菌","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"體育用品","戶外與運動用品","Sports & Outdoors","Home Electronic",
"鍋燒麵","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"按摩枕","居家生活","Home Electronic","Home Electronic","Home Electronic"
"奶凍捲","美食、伴手禮","Food & Beverages","Food & Beverages",
"oppo a57","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"排球鞋","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"coach 短夾","女生包包/精品","Women Bags","Women Bags","Men's Bags& Accessories"
"oppo a57","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"coach 短夾","女生包包/精品","Women Bags","Women Bags","Men's Bags& Accessories"
"順勢糖球","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"7mm av","居家生活","Home Electronic",,
"兔籠","寵物","Pets","Pets","Pets"
"2023兔年春聯","居家生活","Home & Living","Home & Living","Home & Living"
"年貨","美食、伴手禮","Food & Beverages","Food & Beverages",
"甩棍","居家生活","Sports & Outdoors","Sports & Outdoors",
"保暖手套","女生衣著","Motors","Women Accessories","Men's Bags& Accessories"
"戰術褲","男生衣著","Men's Apparel","Men's Apparel","Men's Apparel"
"力增飲","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"蒸煮麵","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"耐吉","戶外與運動用品","Sports & Outdoors","Men Shoes","Men's Bags& Accessories"
"手提包","女生包包/精品","Women Bags","Women Bags","Women Bags"
"celine包包","女生包包/精品","Women Bags",,
"老江紅茶牛奶","美食、伴手禮","Food & Beverages","Food & Beverages",
"我的第一張桌子","居家生活","Mother & Baby","Mother & Baby",
"blackpink 演唱會","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"斯普拉遁 3","遊戲王","Game Kingdom","Game Kingdom",
"lectrofan","家電影音","Home Electronic","Home Electronic","Home Electronic"
"benq ew277hdr","家電影音",,"Hardware & 3C",
"i14","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"蛋殼睡墊","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"氣球店","其他類別","Everything Else","Everything Else",
"麗嬰房","嬰幼童與母親","Mother & Baby","Mother & Baby",
"evo安全帽","汽機車零件百貨","Motors","Motors","Motors"
"防水拖鞋","男女鞋","Women Shoes","Women Shoes","Women Shoes"
"樟腦丸","居家生活","Home & Living","Home & Living","Home & Living"
"彌菓遇鍋燒 海鮮 雞汁 鍋燒麵 彌菓","美食、伴手禮",,,
"斯普拉遁 3","遊戲王","Game Kingdom","Game Kingdom",
"carter","嬰幼童與母親","Mother & Baby","Mother & Baby",
"i14","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"300mium","Others",,"Home & Living",
"降臨曆","居家生活","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"提鍋","居家生活","Home & Living","Home & Living",
"airpod pro 3","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"修護霜","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"iphone 13 pro 128g","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"西裝外套女","女生衣著","Women's Apparel","Women's Apparel","Women's Apparel"
"鈣鎂錠","美妝保健","Health & Beauty","Health & Beauty",
"諾得清體素","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"nac nac","嬰幼童與母親","Mother & Baby","Mother & Baby","Home & Living"
"斯普拉遁 3","遊戲王","Game Kingdom","Game Kingdom",
"卡扣地板","居家生活","Home & Living","Home & Living",
"真空按摩機推薦","家電影音",,,
"蝦皮代開發票","Platform Terms ( Shopee / Momo)","Everything Else","Home & Living",
"原價屋組電腦","3C與筆電","Hardware & 3C","Hardware & 3C",
"修鞋","男女鞋","Women Shoes","Women Shoes",
"口風琴","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"samsung s23","手機平板與周邊","Mobile & Gadgets",,
"8k電視","家電影音","Home Electronic","Home Electronic",
"白金戒指","女生配件","Women Accessories","Women Accessories",
"poco f5","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"日安玩美紅藜麥穀物粉","美妝保健","Health","Health","Food & Beverages"
"重機驗車","汽機車零件百貨","Motors","Motors",
"墨玉","娛樂、收藏","Life & Entertainment","Life & Entertainment","Men's Bags& Accessories"
"18禁洋芋片","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"驅蚊神器","居家生活","Mother & Baby","Home Electronic",
"瑞士蓮巧克力","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"遮光簾","居家生活","Home & Living","Home & Living","Health & Beauty"
"野蠻公牛","汽機車零件百貨","Motors","Motors","Motors"
"連續收發章","居家生活","Home & Living","Home & Living",
"poco f5","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"樂扣樂扣嚼對搖搖吸管杯","居家生活","Home & Living","Home & Living","Home & Living"
"pixel 7","手機平板與周邊",,"Mobile & Gadgets",
"渴望 貓飼料","寵物","Pets","Pets","Pets"
"samsung a54","手機平板與周邊",,"Mobile & Gadgets",
"印度香皂","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"chaco","男女鞋","Sports & Outdoors","Sports & Outdoors",
"鞋子品牌","男女鞋","Shoes","Shoes",
"pixel 7","手機平板與周邊",,"Mobile & Gadgets",
"poco f5","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"遠遊卡","戶外與運動用品","Mobile & Gadgets","Mobile & Gadgets",
"模仿犯","書籍及文創商品","Books","Books",
"茅屋起司","美食、伴手禮","Pets","Food & Beverages",
"depic","女生衣著",,"Women's Apparel",
"雞角刺茶","Others","Food & Beverages","Food & Beverages",
"針孔","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"車床 刀具","居家生活","Home & Living",,
"半框眼鏡","女生配件","Men's Bags& Accessories","Men's Bags& Accessories","Men's Bags& Accessories"
"摺疊機","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"知覺優格","美食、伴手禮","Food & Beverages","Food & Beverages",
"貝殼包","女生包包/精品","Women Bags","Women Bags",
"國際牌洗碗機","Others","Home Electronic","Home Electronic",
"滅鼠","居家生活","Home & Living","Home & Living",
"母親節優惠","Others","Health & Beauty","Health & Beauty",
"千斤頂","汽機車零件百貨","Motors","Motors","Motors"
"暴走鞋","男女鞋","Sports & Outdoors","Sports & Outdoors",
"錫爐","Others","Home & Living","Home & Living",
"小愛","家電影音","Home Electronic","Home Electronic",
"one boy冰鋒衣","戶外與運動用品","Women's Apparel",,
"magsafe行動電源","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"粉碎機","居家生活","Home Electronic","Home & Living",
"樹葡萄價格","美食、伴手禮",,"Food & Beverages",
"全球即時比分","娛樂、收藏","Home Appliances","Home & Living","Home & Living"
"泰奶","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"43吋電視推薦","家電影音",,,
"百洛護膚油","美妝保健","Health & Beauty","Health & Beauty","Mother & Baby"
"gt cut 2","男女鞋","Sports & Outdoors","Sports & Outdoors","Mobile & Gadgets"
"小提琴 價格","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"蜜露珂娜膠原蛋白","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"頭哥","娛樂、收藏",,"Shoes",
"三陽迪爵125","汽機車零件百貨","Motors","Motors",
"全新迪爵125","汽機車零件百貨","Motors",,
"全新迪爵125","汽機車零件百貨","Motors",,
"三陽迪爵125","汽機車零件百貨","Motors","Motors",
"小潘蛋糕坊官網","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"光陽機車價格表2023","汽機車零件百貨",,,
"老余牛家莊","美食、伴手禮","Food & Beverages","Food & Beverages",
"成人網","其他類別","Home & Living",,
"twg 馬卡龍","美食、伴手禮","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"wenger","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories",
"日本 網路","手機平板與周邊","Mobile & Gadgets",,
"蚤不到價格","寵物",,,
"吉利丁片哪裡買","美食、伴手禮","Food & Beverages",,
"包裝紙","居家生活","Home & Living","Home & Living","Home & Living"
"三用電錶","居家生活","Home & Living","Home & Living","Home & Living"
"sony a6700","3C與筆電",,"Mobile & Gadgets",
"hangyodon","娛樂、收藏","Home & Living","Life & Entertainment",
"魔咒漫畫","書籍及文創商品","Books & Magazines","Books & Magazines","Books & Magazines"
"麥當勞甜心卡 2024","服務、票券","Hobbies & Collections","Hobbies & Collections","Tickets, Vouchers & Services"
"蝦皮店到店付款方式","Platform Terms ( Shopee / Momo)","Beauty","Audio","Audio"
"phim sex","其他類別","Women Clothes","Women Clothes","Women Clothes"
"小米電動腳踏車","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"水豚娃娃","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"真空包裝袋","居家生活","Home & Living","Home & Living","Home & Living"
"甘栗仁","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"印度肥皂","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"美谷朱里","其他類別","Everything Else","Everything Else",
"m.2 外接盒","3C與筆電","Hardware & 3C","Hardware & 3C",
"電子後照鏡","汽機車零件百貨","Motors","Motors",
"pad","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"jbubu價錢","汽機車零件百貨","Motorcycles","Motorcycles","Motorcycles"
"台中鳳凰酒店","服務、票券","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Women Clothes"
"汽車遮陽簾","汽機車零件百貨","Motors","Motors","Motors"
"卡比獸","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"swatch x omega線上購買","女生配件","Watches","Watches","Watches"
"果乾茶","美食、伴手禮","Food & Beverages","Food & Beverages",
"日本果凍","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"廣藏市場棉被","居家生活","Home & Living","Home & Living",
"十時塑怎麼喝","美妝保健",,,
"客廳茶几","居家生活","Home & Living","Home & Living",
"1060 6g","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"1660 super","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"2 cat","3C與筆電",,"Hardware & 3C",
"220v轉110v","居家生活","Home Electronic","Home Electronic",
"2tb 硬碟","3C與筆電","Hardware & 3C","Hardware & 3C",
"3/4安全帽","汽機車零件百貨","Motors","Motors",
"711福袋","Others","Life & Entertainment","Life & Entertainment",
"ace001","3C與筆電",,"Sports & Outdoors",
"aero 15","3C與筆電","Hardware & 3C","Hardware & 3C",
"alexa","家電影音","Hardware & 3C","Hardware & 3C",
"canon","3C與筆電","Hardware & 3C","Hardware & 3C",
"cj","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"ducky","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"dvd播放器","家電影音","Home Electronic","Home Electronic",
"goro's","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories",
"htc vive","3C與筆電","Hardware & 3C","Hardware & 3C",
"iwatch","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Men's Bags& Accessories"
"kakao friends","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"le coq sportif","戶外與運動用品","Men's Apparel","Men's Apparel",
"medimix","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"mk包","女生包包/精品","Women Bags","Women Bags",
"mlb","男生包包與配件","Women Shoes","Women Shoes","Women Shoes"
"nb","戶外與運動用品","Men Shoes","Men Shoes",
"netis","3C與筆電","Hardware & 3C","Hardware & 3C",
"nintendo switch","遊戲王","Game Kingdom","Game Kingdom","Game Kingdom"
"nokia 7.2","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"nyx","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"oppo reno2","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"phcome","Platform Terms ( Shopee / Momo)","Mobile & Gadgets","Motorcycles","Motorcycles"
"qcy t1 pro","手機平板與周邊","Mobile & Gadgets","Hardware & 3C",
"q哥","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"rtx 2070","3C與筆電","Hardware & 3C","Hardware & 3C",
"s403fa","3C與筆電","Hardware & 3C","Hardware & 3C",
"skii","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"sugirl","女生衣著",,"Life & Entertainment",
"switch 魔物獵人","遊戲王","Game Kingdom","Game Kingdom","Game Kingdom"
"sxos","遊戲王","Game Kingdom","Game Kingdom",
"tokuyo","家電影音","Home Electronic","Home Electronic",
