"Keyword","Category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"samsung z flip","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"samsung s21 ultra","Mobile & Gadgets","Mobile & Gadgets",,
"money max","Jewellery & Accessories","Mobile & Gadgets",,
"laptop cooler","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals"
"samsung tab 7","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"disinfectant sprayer","Home & Living","Home & Living","Pet Food & Supplies",
"yamaha xsr 155","Automotive","Automotive","Automotive",
"lv sling bag","Women's Apparel","Women's Bags","Women's Bags","Women's Bags"
"lace shoes","Men's Shoes","Women's Shoes",,
"karmakamet singapore","Beauty & Personal Care","Home & Living","Home & Living","Home & Living"
"vacuum cleaner for car","Automotive","Home Appliances","Automotive",
"single sofa bed","Home & Living","Home & Living","Home & Living",
"disinfectant sprayer","Home & Living","Home & Living","Pet Food & Supplies",
"jordan air 1","Sports & Outdoors","Men's Shoes","Men's Shoes",
"mother works","Toys, Kids & Babies","Women's Shoes",,
"massage machine","Health & Wellness","Beauty & Personal Care","Sports & Outdoors",
"lunch bags for kids","Toys, Kids & Babies","Home & Living","Home & Living",
"lee heng jewellery","Jewellery & Accessories","Jewellery & Accessories",,
"vhive chair","Home & Living","Home & Living",,
"thai supermarket","Food & Beverages","Food & Beverages","Food & Beverages",
"nerve control 911 singapore","Health & Wellness",,,
"cling wrap","Home & Living","Home & Living","Home & Living","Home & Living"
"crotchless panties","Women's Apparel","Women's Apparel","Women's Apparel",
"safari bed","Sports & Outdoors","Home & Living","Home & Living",
"mini pop it","Toys, Kids & Babies","Mobile & Gadgets",,
"holland village bars","Lifestyle",,,
"tin and bottle","Beauty & Personal Care","Home & Living",,
"pikes bicycle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"singapore postcards","Home & Living","Home & Living","Home & Living",
"box for moving","Home & Living","Home & Living","Home & Living",
"bicycle brake pad","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"transparent underwear","Men's Wear","Women's Apparel","Miscellaneous",
"cakes promotion","Food & Beverages",,"Food & Beverages",
"display glass cabinet singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"men g string","Men's Wear","Men's Wear","Men's Wear",
"display glass cabinet singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"stand alone stove","Home Appliances",,"Home & Living",
"pikes bicycle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"ipanema","Women's Shoes","Women's Shoes","Women's Shoes","Women's Shoes"
"film disposable camera","Cameras & Drones","Cameras & Drones","Cameras & Drones",
"new moon bird nest with white fungus","Health & Wellness","Food & Beverages","Food & Beverages",
"sofa floor","Home & Living","Home & Living","Home & Living",
"lomo cards","Hobbies & Books","Hobbies & Books","Hobbies & Books",
"cycle jersey singapore","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Stationery"
"relaxing chair","Home & Living","Home & Living","Home & Living",
"pool float","Sports & Outdoors","Hobbies & Books",,"Hobbies & Books"
"allan key set","Home & Living","Automotive","Home & Living",
"varmilo","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"micro fibre towel","Home & Living","Home & Living",,
"relax chairs","Home & Living","Home & Living","Home & Living",
"yoga short","Women's Apparel","Sports & Outdoors","Women's Apparel","Women's Apparel"
"laptop foldable table","Home & Living","Home & Living","Home & Living",
"fruit blender","Home Appliances","Home Appliances","Home Appliances",
"kpopmerch","Hobbies & Books","Hobbies & Books",,
"coffee table foldable","Home & Living","Home & Living","Home & Living",
"book stand","Home & Living","Home & Living","Home & Living","Home & Living"
"xiaomi washing machine","Home Appliances","Home Appliances","Home Appliances",
"remax earphones","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"kate spade card holder","Jewellery & Accessories","Women's Bags","Women's Bags",
"everdesk","Home & Living","Automotive",,
"pocky","Food & Beverages","Food & Beverages","Food & Beverages",
"eegotune","Home & Living","Home & Living",,
"coffee","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"water filter tap","Home Appliances","Home & Living","Home & Living","Home & Living"
"kettle delonghi","Home Appliances","Home Appliances",,
"terrascapes","Home & Living","Home & Living","Home & Living",
"neacafe gold","Food & Beverages","-",,
"shoe stretcher","Women's Shoes","Women's Shoes","Women's Shoes",
"half boil egg maker","Home & Living","Home & Living","Home & Living",
"plumber snake","Home & Living","Home & Living",,
"bed sheet single size","Home & Living","Home & Living",,
"light mirror","Home & Living","Beauty & Personal Care","Beauty & Personal Care",
"starbucks matcha latte","Food & Beverages","Food & Beverages","Food & Beverages",
"electronic lock for door","Home & Living","Home & Living","Home & Living",
"water in glass bottles","Food & Beverages",,"Home & Living",
"futsal shoe","Men's Shoes","Sports & Outdoors","Sports & Outdoors",
"terrascapes","Home & Living","Home & Living","Home & Living",
"grabcard","Others","Dining, Travel & Services",,
"quick release pedals","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"marshall earbuds","Mobile & Gadgets","Mobile & Gadgets","Home & Living",
"ice dispenser fridge","Home Appliances","Home Appliances",,
"light mirror","Home & Living","Beauty & Personal Care","Beauty & Personal Care",
"12 volt battery","Mobile & Gadgets","Home & Living","Toys, Kids & Babies",
"decaf coffee singapore","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"infrared lamp","Home & Living","Home & Living","Beauty & Personal Care",
"kiwi shoe polish","Women's Shoes","Men's Shoes","Men's Shoes",
"jk168","Mobile & Gadgets",,,
"cute keychain","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"reverse camera for car","Automotive","Automotive","Automotive",
"men in thongs","Men's Wear",,,
"candle jars","Home & Living","Home & Living",,
"club","Lifestyle","Beauty & Personal Care","Beauty & Personal Care",
"air blower gun","Home & Living","Home Appliances","Home Appliances",
"electric pans","Home Appliances","Home Appliances",,
"dropoff point","Platform Terms (Lazada / Shopee)","Stationery","Beauty","Beauty"
"dr scholl compression socks","Men's Shoes","Women's Apparel","Women's Apparel",
"slime singapore","Toys, Kids & Babies","Hobbies & Books",,
"wheel clamps","Automotive","Automotive","Automotive","Automotive"
"lighted mirror","Home & Living","Beauty & Personal Care","Beauty & Personal Care",
"9 9 sale","Platform Terms (Lazada / Shopee)","Home & Living","Beauty & Personal Care",
"teepee tent","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"doggie doors","Pet Food & Supplies","Pets","Pets","Automobiles"
"ibc rootbeer","Food & Beverages",,"Food & Beverages",
"6v battery","Mobile & Gadgets","Mobile & Gadgets","Toys, Kids & Babies",
"eufy doorbell","Home & Living","Home & Living","Home & Living",
"ipad air2 case","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"backpacks with wheels","Travel & Luggage","Pet Food & Supplies","Kids Fashion",
"diy covid test kit singapore price","Health & Wellness",,,
"jegging","Women's Apparel","Women's Apparel","Women's Apparel",
"foldable clothes drying rack","Home & Living","Home & Living","Home & Living",
"ecovacs deebot","Home Appliances","Home Appliances","Home Appliances",
"chair wheels","Home & Living","Home & Living","Home & Living",
"american pharma protein","Sports & Outdoors",,"Sports & Outdoors",
"wooden puzzle","Home & Living","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"s22 ultra price singapore","Mobile & Gadgets",,,
"club","Lifestyle","Beauty & Personal Care","Beauty & Personal Care",
"s22 ultra price singapore","Mobile & Gadgets",,,
"kpop concert singapore 2022","Lifestyle",,,
"samsung a23","Mobile & Gadgets",,"Mobile & Gadgets",
"best durian in singapore","Lifestyle","Food & Beverages",,
"cos bag","Women's Bags","Women's Bags","Women's Bags",
"slime singapore","Others","Hobbies & Books",,
"suckling pig singapore","Food & Beverages",,,
"burga phone cases","Mobile & Gadgets",,"Mobile & Gadgets",
"gentlewoman bag","Women's Bags","Women Bags","Men Bags","Men Bags"
"rockport shoes singapore","Men's Shoes",,,
"gentlewoman bag","Women's Bags","Women Bags","Men Bags","Men Bags"
"simba top up","Dining, Travel & Services","Men Clothes","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"round lab sunscreen","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"sling bag men","Men's Bags","Men's Bags","Men's Bags","Men's Bags"
"sketch book","Hobbies & Books","Home & Living","Home & Living",
"green barley","Health & Wellness","Food & Beverages",,
"small umbrella","Home & Living","Home & Living","Home & Living","Home & Living"
"cars toys","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"puma singapore store","Men's Shoes",,"Women's Shoes",
"cabinet handles","Home & Living","Home & Living","Home & Living",
"kingkoil singapore","Home & Living",,,
"muji bags","Women's Bags",,"Home & Living",
"redwhitemobile singapore","Mobile & Gadgets",,,
"formal shoe","Men's Shoes","Men's Shoes","Men's Shoes",
"colour hair","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"money clips","Men's Bags","Men's Bags",,
"alkaline water dispenser singapore","Home Appliances","Home Appliances",,
"gnc sg","Health & Wellness","Health","Health","Health"
"money clips","Men's Bags","Men's Bags",,
"takis singapore","Food & Beverages","Home & Living","Women Bags","Women Bags"
"simba top up","Dining, Travel & Services","Men Clothes","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"sling bag men","Men's Bags","Men's Bags","Men's Bags","Men's Bags"
"flexicure cream","Health & Wellness","Health","Health","Health"
"usba to usbc","Computers & Peripherals","Mobile & Gadgets","Video Games",
"plantronic","Mobile & Gadgets","Mobile & Gadgets",,
"dc marten","Men's Shoes",,"Men Shoes",
"singtel top-up prepaid","Dining, Travel & Services",,,
"rubber ducks","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"think pad","Computers & Peripherals","Beauty & Personal Care",,
"gancube","Hobbies & Books","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"tempur mattress","Home & Living","Home & Living","Home & Living",
